video_id,title,description,published_at,duration_seconds,is_short,Channel_Name,Channel_ID,channel_description
1gQMbzpCOYg,Poppi Co-Founder On Journey From Shark Tank Idea to PepsiCo Partnership,"On this week’s episode of Power Players we talk with Poppi Co-Founder Allison Ellsworth on how she took her idea from the kitchen, to Shark Tank and finally to a partnership with Pepsi. Plus, Vita Coco co-founder Mike Kirban on the future of the popular coconut water brand. And Ben Lamm, founder of Colossal Biosciences, on bringing the dodo back from extinction. Watch!  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-10-03 17:00:04,1367,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
6OE0f80LqrQ,How Wall Street is Reacting to The Government Shutdown,"Barron’s Ideas Editor, Matt Peterson, joins J.D. Durkin for this week’s episode of ‘Big Business This Week’ to answer our questions on the government shutdown. Why did it shut down in the first place? How it is affecting you and American businesses? How is Wall Street responding? And when will it open back up? Watch!  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-10-03 16:00:12,1221,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
8VKbXsuxQrw,The CEO Powering the Robot Revolution: Inside Leo Ma’s Vision at RoboForce,RoboForce CEO Leo Ma dives into the exciting future of robotics—from AI coworkers to everyday helpers—and what it means for humanity’s next big leap.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-10-03 15:59:00,463,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
JyJScM_LYQs,Dodo De‑Extinction in Motion: Colossal Biosciences’ Next Frontier,"Ben Lamm, founder of Colossal Biosciences, is leading a bold mission to resurrect the extinct dodo via gene editing, avian breakthroughs, and rewilding plans.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-10-02 16:19:06,526,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
6Tgyxpc7gLI,The Future of Farming: InnerPlant CEO on Smart Crops That Emit Optical Signals,InnerPlant CEO Shely Aronov reveals how engineered crops like soybeans and corn emit signals when stressed—offering farmers early warnings to boost yields.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-10-02 01:44:20,499,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
Mfgqeou0ELE,Inside Trump’s Executive Order for TikTok,"This week on ‘Big Business This Week’, we’re unpacking three major stories shaking up the economy and culture. Trump signing an executive order approving TikTok’s data operations, sparking debate over whether this is a genuine security move or a political power play. Plus, Tylenol faces renewed scrutiny over contamination concerns, and Disney is raising Disney+ subscription prices in the middle of the Jimmy Kimmel controversy — a gamble that could cost them subscribers and investor confidence.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-26 16:00:48,1324,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
csswLSf4glI,Russia Put A €100k Bounty On This Autonomous War Machine in Ukraine,Meet the autonomous tanks defending Ukraine's front lines and discover why Putin is now fighting to get a hold of one.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-09-25 23:27:13,214,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
kZ-gvY_Ant8,AI in the Driver’s Seat: The Future of Autonomous Rides,"Explore how AI is transforming the future of autonomous driving with Amy Luca, CMO, and Hugo Fozzati, CBO of Tensor.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-22 21:03:19,593,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
ISTC2Nha3Hc,YouTube Stars Colin & Samir’s Blueprint: Expert Insight on Content,YouTube Stars Colin & Samir’s Blueprint: Expert Insight on Content   Colin & Samir break down YouTube’s $100B payout to creators and explore why nearly a third of Gen Alpha want to be YouTubers — plus what that means for you.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-09-19 22:21:59,591,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
lFyAfKMjZq8,"Big Tech, Big Politics: Nvidia Fuels Trump’s Turnaround with Intel Deal","Phil Rosen, Co-Founder and Editor-in-Chief of Opening Bell Daily, joins 'Big Business This Week' to break down the biggest stories moving markets this week. We dig into the key takeaways from the latest FOMC meeting, including the 25 basis point rate cut, muted market reactions, and Powell’s signal of two more potential cuts by year-end. Plus, why Nvidia is investing $5 billion in Intel and how the U.S. government is involved.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-19 21:01:34,1289,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
MC4e_RoEKw4,"Finally! Fed Slashes Rates, What It Means for You and Your Money","Unpacking Jerome Powell’s surprise rate cut with Tematica Research CIO Chris Versace—what it signals, who wins, who loses, and what smart investors do now.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-17 22:03:24,595,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
L1CuFHgBw4s,Crunch Fitness President On Navigating Fitness with AI and the GLP‑1 Revolution,"Crunch Fitness President Chequan Lewis talks how gyms are adapting to GLP‑1 weight‑loss drugs, integrating AI-powered workouts and embracing new fitness trends.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-06 15:15:02,547,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
fhum8LGDkTo,The Taylor Swift Impact: The Knot Worldwide CEO On Future Wedding Trends,"Raina Moskowitz, CEO of The Knot Worldwide, unpacks the 2025 Global Wedding Report, from Gen Z trends to how Taylor Swift's wedding could reshape the industry.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-05 14:44:00,572,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
mwl5b6pKHhE,"BetMGM’s Bold Playbook: CEO on Betting Season, App Upgrades & Industry Expansion","Adam Greenblatt, BetMGM CEO, shares insights on football betting forecasts, the booming sports wagering industry, and the game‑changing enhancements to the app.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-09-04 21:02:06,649,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
efk3VHgEvDI,Meet KOID: Derek Yan's ETF That Puts You in the Driver’s Seat of the Robot Uprising,KOID taps the supply‑chain stars behind humanoids—from AI brains to metal muscles—as Derek Yan bets on a future of one‑trillion‑dollar bots.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-09-03 19:47:57,421,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
v64U34ISi3Q,"How Walmart, Target & McDonald's Are Revealing Consumer Sentiment","Barron’s reporter Sabrina Escobar joins Big Business This Week for a dynamic look at the state of consumer goods and retail, as companies adapt to shifting shopper behavior and macroeconomic pressure. Walmart’s latest earnings paint a picture of cautious consumers, spending more on essentials while pulling back on discretionary items. Meanwhile, Lowe’s is outperforming Home Depot, thanks in part to aggressive share repurchases that are boosting EPS despite Home Depot’s stronger fundamentals. And at Target, leadership is in flux as longtime CEO Brian Cornell announces his 2026 departure, signaling deeper questions about the company’s identity and performance. Meanwhile, McDonald’s is tackling price sensitivity head-on with new value menu strategies, aiming to re-engage customers amid ongoing inflation. Watch!  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-08-22 16:01:39,1498,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
l4zB8EF7dc4,US Open's $100 Chicken Nuggets Are Just the Start of This Year's Food Program,An all-star lineup of celebrity chefs reveal the jaw-dropping dishes that are stealing the spotlight from tennis.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe,2025-08-22 15:22:41,380,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
PkOCESbiY40,"Autonomy in Motion: Guident’s Vision for Safe, Smart, Driverless Vehicles","Explore how Guident’s cutting-edge software is shaping the future of autonomous vehicles with CEO Harald Braun. Safety, control & AI at the wheel of innovation.  Connect with Cheddar! On Facebook: https://facebook.com/cheddar On Instagram: https://instagram.com/cheddar On the web: https://cheddar.com In your inbox: https://need2know.cheddar.com/subscribe",2025-08-21 16:38:17,484,False,Cheddar,UC04KsGq3npibMCE9Td3mVDg,"Bringing you the latest in financial news and tech coverage. 📈💡

Check-out cheddar.com to learn more and find out where to watch us!

Don't forget: Follow us on our other social media channels for more great exclusive content.
"
