video_id,title,description,published_at,duration_seconds,is_short,Channel_Name,Channel_ID,channel_description
O7YnbGszcb8,Everyone Everywhere Needs Waymond Wang (and Ke Huy Quan),"Help me make more videos!  https://www.patreon.com/popdetective  Everything Everywhere All At Once is a genre bending multiverse movie but it's also one of the most challenging and subversive representations of masculinity I’ve ever seen in any genre.  **It's best to watch the movie first and then come back and watch this :) ***Please note: this movie contains some strobe effects   PATREON Support this project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  WISHLIST Send research materials for video essays: https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  PODCAST LINKS Apple Podcasts https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q  REFERENCES • Ke Huy Quan returns in front of the camera  https://www.wbur.org/hereandnow/2022/04/08/ke-huy-quan-acting •  Asian Men Needed a Movie Like Everything Everywhere All at Once https://slate.com/culture/2022/04/everything-everywhere-all-once-waymond-ke-huy-quan.html • The Dawn of Everything: A New History of Humanity https://us.macmillan.com/books/9780374157357/thedawnofeverything  SUBTITLES • Help translate this video over on Amara https://amara.org/en/videos/0Zldmat82WBl/info/everyone-everywhere-needs-waymond-wang/  TEXT TRANSCRIPT  https://popculturedetective.agency/2022/everyone-everywhere-needs-waymond-wang#more  COMMENTS Most YouTube comments are held for approval to reduce the number of trolls. If you'd like to participate in constructive online conversations about this video, please share it on your social media networks.  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse  VIDEO LINK FOR EDUCATORS • Coming soon   CREDITS Writer/Editing: Jonathan McIntosh Outro music: Rick Lopez",2022-07-20 02:10:42,1129,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
jYvW-HL4lF8,The Multiversal Case of Everything Everywhere - Audio Episode 07,"In this Audio File episode, we investigate the mind-bending multiverse movie Everything Everywhere All At Once and discuss the messages and meaning embedded in the cinematic madness. Friends of the show, professors Carl Williams and Felicia Lopez join the conversation.  Listen and follow wherever you get your podcasts: Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-06-01 06:26:27,3476,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
KYCwuaDuRU8,Audio Episode 06 - The Case of Boba Fett and the Hollywood Western,"Listen and follow wherever you get your podcasts: Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In this episode, we investigate The Book of Boba Fett and discuss how this new Star Wars series pulls many of its themes and motifs directly from old Hollywood Westerns, including a few regressive tropes popular in that genre. Friend of the show and professor of clinical law, Carl Williams, joins the conversation.  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-04-04 20:23:36,3233,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
MeSiwHnV5L0,The Ethics of Looking And The “Harmless” Peeping Tom,"Watching people’s stories on screen can be fascinating and exhilarating, but the act of looking can also feel uncomfortable, invasive, even violating. And underpinning these uncomfortable moments we often find alarming messages about the role of consent.  PATREON Support this project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  WISHLIST Send research materials for video essays: https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  PODCAST LINKS Apple Podcasts https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q  REFERENCES • Intrusions by Melissa Febos https://tinhouse.com/intrusions •  Girlhood (2021) by Melissa Febos https://www.melissafebos.com/girlhood • Ways of Seeing with John Berger, Episode 2 (1972) https://www.youtube.com/watch?v=m1GI8mNU5Sg • Visual Pleasure and Narrative Cinema by Laura Mulvey https://ia802801.us.archive.org/4/items/visual-pleasure-and-narrative-cinema/Laura-mulvey-visual-pleasure-and-narrative-cinema.pdf  SUBTITLES • You can help make subtitles for this video on Amara: https://amara.org/en/videos/KIVex8dXl24V/info/the-ethics-of-looking-and-the-harmless-peeping-tom/  TEXT TRANSCRIPT  • https://popculturedetective.agency/2022/the-ethics-of-looking-and-the-harmless-peeping-tom#more  COMMENTS All YouTube comments are held for approval. If you'd like to participate in constructive online conversations about this video, please share it on your social media networks.  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse  VIDEO LINK FOR EDUCATORS • Internet Archive video link  https://archive.org/details/the-ethics-of-looking  CREDITS Writer/Editing: Jonathan McIntosh Outro music: Rick Lopez",2022-03-21 23:45:05,1681,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
4y7z0BKPr_o,Audio Episode 05 - The Continuing Case of Ted Lasso,"Listen and follow wherever you get your podcasts: Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In this episode we investigate the second season of the hit Apple TV comedy series Ted Lasso. We see much more character development this time around as the writers attempt to complicate Ted’s happy-go-lucky wholesome persona but a few outstanding issues remain unaddressed.   Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-01-31 16:47:15,3338,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
HIbyQ76y4FY,Audio Episode 01 - The Curious Case of Ted Lasso,"Listen and follow via Spotify, Apple Podcasts, Google podcasts, or wherever you get podcasts (links below) Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In our first podcast episode we investigate the hit Apple TV series Ted Lasso. We discuss the ways that season one subverts expected conventions in sports comedies, especially when it comes to race and masculinity. We also take a critical look at some of the areas where the show misses the mark. Two guests join this conversation: professor of literature and culture Felicia Lopez and writer/filmmaker Imran Siddiquee.  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-01-03 01:14:34,3404,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
pCSKzKqrxUo,Audio Episode 02 - The Case of The Cursed Jungle Cruise,"Listen and follow via Apple Podcasts, Spotify, Stitcher, Google podcasts, or wherever you get your podcasts (links below) Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In this podcast episode we investigate the new adventure film Jungle Cruise. Disney’s latest attempt to turn a theme park attraction into a blockbuster movie tries to sidestep some of the ride’s more racist history but still leans on tropes of exoticism and colonial adventurism. We also discuss Disney’s baffling choice to include a series of gay jokes in the movie. Two guests join host Jonathan McIntosh for this conversation: Professor of literature and culture Felicia Lopez and professor of law Carl Williams.  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-01-03 01:14:27,3328,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
Jn-TW-VfInY,Audio Episode 03 - The Case of The Falcon and The Winter Soldier,"Listen and follow via Apple Podcasts, Spotify, Stitcher, Google podcasts, or wherever you get your podcasts (links below) Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In this podcast episode we investigate the Disney+ series The Falcon and the Winter Soldier and discuss how the Marvel Cinematic Universe represents or misrepresents themes of racism, activist politics, masculinity, and male friendship. We also examine the show’s depiction of men in therapy. Host Jonathan McIntosh is joined by writer and filmmaker Imran Siddiquee for this conversation.  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-01-03 01:14:21,3311,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
JmKDLvFddU8,Audio Episode 04 - Indiana Jones and The Case of The Ancient Aliens,"Listen and follow via Apple Podcasts, Spotify, Stitcher, Google podcasts, or wherever you get your podcasts (links below) Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Apple Podcasts: https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q Our website: https://popculturedetective.agency/podcast  Episode info: In this podcast episode we deconstruct what is probably the worst Steven Spielberg movie – Indiana Jones and the Kingdom of the Crystal Skull. We discuss the film’s misrepresentations of Indigenous peoples and dig into the ways that media tropes about ancient aliens and alien uplift contribute to the problem. Professor of literature and culture Dr. Felicia Lopez lends her expertise to this conversation.  Support Pop Detective: All of our Pop Culture Detective media projects, including this one, are 100% funded by listeners and viewers. You’ll never hear ads and all episode will be made available for free online. So if you enjoy in-depth media criticism, please consider supporting our work over on Patreon.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  Fair use: All multimedia clips included in this podcast constitute a ‘fair use’ of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use via New Media Rights!   Show credits: Audio production: Jonathan McIntosh Intro music: Simon Stålenhag Outro music: Rick Lopez",2022-01-03 01:14:11,3039,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
kGxW2toAvzc,Boys Don't Cry (Except When They Do),"Help me make more videos!  https://www.patreon.com/popdetective  Since we all know that boys (and men) do cry, this video focuses on the relatively narrow set of social circumstances where those tears are permitted.  PATREON Support this media project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  WISHLIST Send research materials for video essays: https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  RECOMMENDED READING •  The Will to Change by bell hooks  https://www.simonandschuster.com/books/The-Will-to-Change/bell-hooks/9780743456081 •  The Gender Knot by Allan G Johnson  http://tupress.temple.edu/book/1306 • Permission to Feel by Marc Brackett https://www.marcbrackett.com/about/book-permission-to-feel/  SUBTITLES • You can help make with subtitles for this video on Amara:  https://amara.org/en/videos/zVMyDeObL3vC/info/boys-dont-cry-except-when-they-do/?team=  TEXT TRANSCRIPT  Coming soon  PODCAST LINKS Apple Podcasts https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q  COMMENTS All YouTube comments are held for approval. If you'd like to participate in constructive online conversations about this video, please share it on your social media networks.  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse  CREDITS Writer/Editing: Jonathan McIntosh Outro music: Rick Lopez",2021-07-01 07:24:24,1646,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
4nVwdBk82ug,An Introduction to Pop Culture Detective,"How you can help! ⤵️  PATREON https://www.patreon.com/popdetective  PAYPAL https://www.paypal.me/popdetective  WISHLIST https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  SHARE Sharing Pop Detective videos really helps too!   PODCAST LINKS Apple Podcasts https://podcasts.apple.com/us/podcast/pop-culture-detective-audio-files/id1585512628 Spotify: https://open.spotify.com/show/2C6SdbT75mdRp2jRyvuLfa Stitcher: https://www.stitcher.com/show/pop-culture-detective-audio-files Google Podcasts: https://podcasts.google.com/feed/aHR0cHM6Ly9wb3BjdWx0dXJlZGV0ZWN0aXZlLmFnZW5jeS9mZWVkL3BvZGNhc3Q  SOURCES How many of the 70 media clips used in this video can you identify? Some are easy to figure out, some hard, and some extremely difficult. Leave your answers and guesses in the comments along with the associated number from the corner of the video. (See below for the answers)    #  #  #  #  #  #  #  #  #  #  #  #  #  #  #   MEDIA SOURCES KEY:   1. The Game (1997) 2. La La Land (2016) 3. Iron Man 2 (2010) 4. Star Trek Discovery (2017) 5. The Wizard of Oz (1939) 6. The Neverending Story (1984) 7. Hugo (2011) 8. Age of Ultron (2015) 9. Mission Impossible: Fallout (2018) 10. Stranger Things (2019) 11. Charlie and the Chocolate Factory (2005) 12. Avengers Endgame (2019) 13. Star Wars: The Force Awakens (2015) 14. Spider-Man: Homecoming (2017) 15. Shazaam (2019) 16. Sherlock Jr. (1924) 17. The Great Mouse Detective (1986) 18. The Addams Family TV show (1964) 19. Honey, I Shrunk the Kids (1989) 20. Brazil (1985) 21. The Return of the Pink Panther (1975) 22. Ratatouille (2007) 23. Blade Runner 2049 (2017) 24. Quiz Show (1994) 25. Starman (1984) 26. 12 Monkeys (1995) 27. Gremlins (1984) 28. Network (1976) 29. Star Trek: The Next Generation (1987) 30. Close Encounters of the Third Kind (1977) 31. Spotlight (2015) 32. Adaptation (2002) 33. The Muppet Movie (1979) 34. Knives Out (2019) 35. Arrival (2016) 36. Neighbors 2 (2016) 37. Batman Returns (1992) 38. Catch Me If You Can (2002) 39. Empire of the Sun (1987) 40. Casino Royale (2006) 41. Jumanji: Welcome to the Jungle (2017) 42. Star Wars: The Empire Strikes Back (1980) 43. Captain America: Civil War (2016) 44. John Wick 3 (2019) 45. Home Alone (1990) 46. Back to the Future (1985) 47. A Quiet Place (2018) 48. The Fugitive (1993) 49. Always Be My Maybe (2019) 50. Fantastic Beasts and Where to Find Them (2016) 51. A Beautiful Day in the Neighborhood (2019) 52. Good Will Hunting (1997) 53. WALL-E (2008) 54. Johnny Mnemonic (1995) 55. The Hudsucker Proxy (1994) 56. They Live (1988) 57. Cloud Atlas (2012) 58. Big Hero 6 (2014) 59. Paddington 2 (2017) 60. Zero Effect (1998) 61. Hail, Caesar! (2016) 62. The Addams Family (1991) 63. You've Got Mail (1998) 64. *batteries not included (1987) 65. Fight Club (1999) 66. Sneakers (1992) 67. Ralph Breaks the Internet (2018) 68. Sorry To Bother You (2018) 69. The Truman Show (1998) 70. Steven Universe (2013)  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse",2021-05-12 22:08:25,334,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
WD2UrB7zepo,The Tragedy of Droids in Star Wars,"It’s not a Star Wars story unless there’s a lovable droid stealing the spotlight but, when you really stop and think about it, there’s also something profoundly tragic about the role artificial lifeforms play in the Star Wars universe.  PATREON Support this project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  WISHLIST Send research materials for video essays: https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  REFERENCES • Race in American Science Fiction by Isiah Lavender III https://www.goodreads.com/book/show/10364882-race-in-american-science-fiction • Imagining Slaves and Robots in Literature, Film, and Pop Culture by Gregory Jerome Hampton https://www.goodreads.com/book/show/26371201-imagining-slaves-and-robots-in-literature-film-and-popular-culture • The Cambridge Companion to Slavery in American Literature (Chapter 15) Beyond the Borders of the Neo-Slave Narrative by Jeffrey Allen Tucker https://www.goodreads.com/book/show/39293853-the-cambridge-companion-to-slavery-in-american-literature • Asimov on Science Fiction in Science Fiction Digest, October-November 1981 https://archive.org/details/sfdigest19811011 • Janelle Monae's ""Many Moons"" music video  https://www.youtube.com/watch?v=EZyyORSHbaE  NOVELS REFERENCED • Kindred by Octavia E. Butler https://www.goodreads.com/book/show/60931.Kindred • The Salt Roads by Nalo Hopkinson https://www.goodreads.com/book/show/57498.The_Salt_Roads • Stars in My Pocket Like Grains of Sand by Samuel R. Delany https://www.goodreads.com/book/show/85861.Stars_in_My_Pocket_Like_Grains_of_Sand • vN: The Machine Dynasty by Madeline Ashby https://www.goodreads.com/book/show/13033939-vn • A Closed and Common Orbit by Becky Chambers https://www.goodreads.com/book/show/29475447-a-closed-and-common-orbit • Autonomous by Annalee Newitz https://www.goodreads.com/book/show/28209634-autonomous  SUBTITLES • You can help make with subtitles and captions for this video on Amara:  https://amara.org/en/videos/iZsjSfJwsVoo/info/the-tragedy-of-droids-in-star-wars/?team=  TEXT TRANSCRIPT  http://popculturedetective.agency/2020/the-tragedy-of-droids#more-10320  COMMENTS All YouTube comments are held for approval. If you'd like to participate in constructive online conversations about this video, please share it on your social media networks.  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse  CREDITS Writer/Editing: Jonathan McIntosh Motion Graphics: Jonathan McIntosh Outro music: Rick Lopez",2020-11-01 04:20:57,2139,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
9nheskbsU5g,Sexual Assault of Men Played for Laughs - Part 2 Female Perpetrators,"• WATCH PART 1:  https://youtu.be/uc6QxD2_yQw  It’s hard to overstate just how common jokes about men being sexually assaulted or harassed are in entertainment media. Comedic situations are typically designed to demean, humiliate, or emasculate a male character for being the victim, or potential victim, of sexual violence. This is the 2nd of two video essays on this topic. Part 1 focuses on humor involving men sexually assaulting or harassing other men. Part 2 examines media in which women are depicted as the perpetrators.  PATREON Support this project on Patreon: https://www.patreon.com/popdetective  PAYPAL Make a one-time donation via PayPal: https://www.paypal.me/popdetective  WISHLIST Send research materials for video essays: https://www.amazon.com/hz/wishlist/ls/VPZW4GU512ON?ref_=wl_share  RESOURCES • How to support male survivors: https://www.rainn.org/articles/sexual-assault-men-and-boys • Statistics and facts about sexual violence:  https://www.rainn.org/statistics/victims-sexual-violence  REFERENCES & LINKS • Samantha Bee on male abuse comedy: https://www.youtube.com/watch?v=HHGvxXEupLc • The Rape Jokes We Still Laugh At | New York TImes https://www.youtube.com/watch?v=ikqPnAhRo-c • Male Rape is No Joke—But Pop Culture Often Treats It That Way https://www.bitchmedia.org/article/male-rape-no-joke%E2%80%94-pop-culture-often-treats-it-way • Terry Crews speaking to the US Congress: https://goo.gl/9BEF4h • List of movies including jokes about men being abused: https://goo.gl/kdhYbA • List of TV shows including jokes about men being abused: https://goo.gl/BLe2Wf  LINKS ON HOW WOMEN AREN'T BELIEVED EITHER: • American Law Does Not Take Rape Seriously https://www.theatlantic.com/ideas/archive/2020/01/american-law-rape/605620/ • CNN video investigating on destroyed rape kits and women not getting justice https://www.youtube.com/watch?v=MXM78-TKxAM • NBC video investigating on destroyed rape kits and women not getting justice  https://www.youtube.com/watch?v=_WMyxuH5f1c  • Article - Ronan Farrow Depicts a Chilling Sexual Abuse Cover-up at NBC https://www.thecut.com/2019/10/ronan-farrow-catch-and-kill-nbc-cover-up.html • Article - What Happens When We Don't Believe Women https://www.theguardian.com/lifeandstyle/2020/jan/21/what-happens-when-we-dont-believe-women  TEXT TRANSCRIPT  - Coming soon  COMMENTS All YouTube comments are held for approval due to harassment of this channel. If you'd like to participate in constructive online conversations about this video, please share it on your social media networks.  FAIR USE All multimedia clips included in this video constitute a 'fair use' of any copyrighted material as provided for in Section 107 of U.S. Copyright law, which allows for criticism, comment and scholarship. Learn more about fair use with this awesome app by New Media Rights! http://newmediarights.org/fairuse  CREDITS Writer/Editing: Jonathan McIntosh Motion Graphics: Jonathan McIntosh Outro music: Rick Lopez",2020-01-30 09:55:58,2135,False,Pop Culture Detective,UCHiwtz2tCEfS17N9A-WoSSw,"Video essays exploring the intersections of politics, masculinity, and entertainment. Hosted by Jonathan McIntosh.

Help me make more videos!
https://www.patreon.com/popdetective"
