Discovered_Channel_Name,Discovered_Subs,Score_Emb_Combined_AvgVec,Score_Emb_Hybrid_Titles,Score_Emb_Matrix_Avg,Discovered_Video_Count,Discovered_Channel_URL
BBC Global,702000,0.5653325,0.566,0.1160032153129577,703,https://www.youtube.com/@bbc_global
Real Stories,6630000,0.564886,0.621,0.1292440295219421,1220,https://www.youtube.com/@realstories
The Will Spencer Podcast,12600,0.56257665,0.614,0.1150341182947158,465,https://www.youtube.com/@willspencerpod
Neil Patel,1500000,0.55997276,0.419,0.0985487923026084,2198,https://www.youtube.com/@neilpatel
Hamish Hodder,282000,0.5598934,0.591,0.1448720395565033,560,https://www.youtube.com/@hamishhodder
Kiki Chanel,888000,0.5585817,0.587,0.1379427015781402,476,https://www.youtube.com/@kikichanel
Investing Basics,277000,0.5575684,0.559,0.1566585004329681,1366,https://www.youtube.com/@investingbasicsyt
Knowledge at Wharton,75200,0.5565685,0.481,0.0916332453489303,1141,https://www.youtube.com/@knowledgewharton
Coding with Lewis,714000,0.55605316,0.393,0.0656897872686386,723,https://www.youtube.com/@codingwithlewis
Learn Liberty,298000,0.5535572,0.57,0.1134506464004516,991,https://www.youtube.com/@learnliberty
BJ Investigates,319000,0.5529269,0.574,0.12187360227108,208,https://www.youtube.com/@bjinvestigates
Mark Tilbury,7110000,0.54828554,0.428,0.0944249108433723,288,https://www.youtube.com/@marktilbury
Liam Donovan,178000,0.5476874,0.583,0.1398373693227768,79,https://www.youtube.com/@liamdonovanmusic
CircleToonsHD,3590000,0.54477084,0.514,0.096251256763935,477,https://www.youtube.com/@circletoonshd
TLDR News Global,1050000,0.54211485,0.443,0.097752459347248,981,https://www.youtube.com/@tldrnewsglobal
Jaydone History,170000,0.54182804,0.565,0.1590812057256698,122,https://www.youtube.com/@jaydonehistory
The Critical Drinker,2380000,0.54082775,0.568,0.1248631551861763,626,https://www.youtube.com/@thecriticaldrinker
ButterFaces,156000,0.5404819,0.493,0.140892818570137,684,https://www.youtube.com/@butterfaces
The Plain Bagel,1100000,0.5385616,0.426,0.103056788444519,257,https://www.youtube.com/@theplainbagel
Have You Met Thomas,68300,0.53682625,0.421,0.1147068217396736,37,https://www.youtube.com/@haveyoumetthomas
Matteo Turi,42600,0.53406847,0.5,0.1085261031985282,240,https://www.youtube.com/@matteoturi
Salesforce Ben,66800,0.5331795,0.327,0.0742791593074798,666,https://www.youtube.com/@officialsfben
Pop Culture Brain,168000,0.5288011,0.624,0.1409979909658432,2293,https://www.youtube.com/@popculturebrain
Hugo Henderson,90800,0.5285624,0.517,0.1435993909835815,214,https://www.youtube.com/@hugohenderson
Noah Kagan,1180000,0.5280235,0.332,0.0846760123968124,564,https://www.youtube.com/@noahkagan
Clara Dao,4100000,0.52751803,0.352,0.0694785788655281,1053,https://www.youtube.com/@claradao
Patty Pop Culture,216000,0.5271121,0.59,0.1419486254453659,675,https://www.youtube.com/@pattypopculture
mattyballz,474000,0.52419186,0.646,0.14202381670475,370,https://www.youtube.com/@mattyballz
MicroConf,110000,0.5235102,0.31,0.0611384660005569,529,https://www.youtube.com/@microconf
Japanalysis,392000,0.5223556,0.517,0.1374022364616394,98,https://www.youtube.com/@japanalysis
TMR,218000,0.5209724,0.417,0.1089346557855606,1370,https://www.youtube.com/@themarinerapper
MSP Radio,21300,0.51961124,0.412,0.0974013358354568,709,https://www.youtube.com/@mspradio
Not Malcolm,72000,0.51908827,0.423,0.099499337375164,105,https://www.youtube.com/@notmalcolm
Sundas Khalid,332000,0.5173743,0.382,0.0767809450626373,298,https://www.youtube.com/@sundaskhalid
Craig Chamberlin,43100,0.51698285,0.328,0.0405836477875709,1002,https://www.youtube.com/@craigchamberlin
Peter H. Diamandis,393000,0.51567805,0.465,0.1212305426597595,1621,https://www.youtube.com/@peterdiamandis
Daily Dose of Dana,52400,0.51325893,0.482,0.1244542151689529,1442,https://www.youtube.com/@thisisdanabowling
Aishah Jenmi,23900,0.5124639,0.665,0.1431004554033279,30,https://www.youtube.com/@aishahjenmi
It's Something,41800,0.51102054,0.463,0.1197416707873344,72,https://www.youtube.com/@itssomethingyt
Lenny's Podcast,501000,0.5102062,0.413,0.0994600132107734,1507,https://www.youtube.com/@lennyspodcast
BlackySpeakz,1190000,0.5091396,0.576,0.1425160318613052,1128,https://www.youtube.com/@blackyspeakz
Company Man,1790000,0.5086726,0.49,0.1104362607002258,449,https://www.youtube.com/@companyman114
Community,406000,0.5086211,0.49,0.1056080535054206,1113,https://www.youtube.com/@communityofficialchannel
Xevi,1180000,0.50760865,0.652,0.1559955179691314,510,https://www.youtube.com/@xeviuniverse
Investing Simplified - Professor G,376000,0.5041649,0.388,0.0779635533690452,739,https://www.youtube.com/@nolangouveia
Clarissa.C ,68600,0.5037611,0.59,0.1379018276929855,200,https://www.youtube.com/@ceetv.clarissa
Economics Explained,2810000,0.5031136,0.486,0.1050511598587036,408,https://www.youtube.com/@economicsexplained
SWErikCodes,64900,0.50304985,0.371,0.075158379971981,670,https://www.youtube.com/@swerikcodes
Jarrett Moore,80900,0.5028581,0.466,0.1324396729469299,24,https://www.youtube.com/@jarrettmoore6458
Tim Todd,100000,0.5021061,0.44,0.0978286042809486,194,https://www.youtube.com/@timtodduk
Jack LIVE,1140000,0.5019554,0.446,0.1024225503206253,1592,https://www.youtube.com/@jackdlive
Abbie Ree,49100,0.50171465,0.599,0.1479123383760452,38,https://www.youtube.com/@abbieree
hxsain,4160000,0.5001955,0.546,0.1119668036699295,2077,https://www.youtube.com/@hxsain
Techquickie,4330000,0.49992678,0.332,0.0472519733011722,1269,https://www.youtube.com/@techquickie
Everything Money Plus,23500,0.49705762,0.409,0.1158546730875969,262,https://www.youtube.com/@everythingmoneyplus
Danno Cal Drawings,3980000,0.49593136,0.388,0.0757991820573806,1150,https://www.youtube.com/@dannodraws
Jeff Geerling,1000000,0.49548334,0.369,0.0640246868133544,533,https://www.youtube.com/@jeffgeerling
Lael Hansen,1220000,0.49530575,0.532,0.1268408745527267,121,https://www.youtube.com/@laelhansen
Mrwhosetheboss,21800000,0.49235722,0.377,0.0674336403608322,1852,https://www.youtube.com/@mrwhosetheboss
The Critical Analyst,35000,0.49124563,0.49,0.1218369677662849,1373,https://www.youtube.com/@the_criticalanalyst
IBM Technology,1430000,0.49048656,0.326,0.0599585995078086,1442,https://www.youtube.com/@ibmtechnology
Content Machine,3780000,0.4885478,0.396,0.0802648738026619,1375,https://www.youtube.com/@content_machine
Copper Digital,14800,0.4884142,0.368,0.0662915408611297,1107,https://www.youtube.com/@copperdigitalinc
ShawnCeeLIVE,206000,0.48811668,0.501,0.1241617575287818,1011,https://www.youtube.com/@shawnceelive
Kelly Scholas ,60900,0.4867476,0.52,0.1331921964883804,26,https://www.youtube.com/@kellyscholas
Robert Benjamin,863000,0.48593506,0.344,0.0911634862422943,1529,https://www.youtube.com/@robertbenjaminchannel
RKH Media,95200,0.48472095,0.467,0.1370876729488372,284,https://www.youtube.com/@rkhmedia_
Observe,862000,0.48452288,0.524,0.1249833926558494,546,https://www.youtube.com/@observeyoutube
Mr. Beat,1300000,0.4838211,0.434,0.095788761973381,851,https://www.youtube.com/@iammrbeat
Offensive Tea,1150000,0.4809457,0.653,0.1383876502513885,235,https://www.youtube.com/@offensivetea
FORGOTTEN HISTORY,975000,0.48041946,0.567,0.1372352391481399,1272,https://www.youtube.com/@forgottenhistorychannel
Nicholas Renotte,319000,0.47912037,0.255,0.0355055592954158,322,https://www.youtube.com/@nicholasrenotte
Olive's Closet,29400,0.4790237,0.294,0.0550192072987556,1536,https://www.youtube.com/@olivescloset
Catfished,545000,0.47891158,0.382,0.1149369552731514,2250,https://www.youtube.com/@catfishedonline
Musk Munition,149000,0.4786825,0.478,0.1260289698839187,875,https://www.youtube.com/@muskmunition
Learn With Shopify,818000,0.47533575,0.298,0.0533465445041656,1277,https://www.youtube.com/@learnwithshopify
Rap Lore,40100,0.4741141,0.636,0.1508159935474395,272,https://www.youtube.com/@raplore
katie robinson,58600,0.47045803,0.377,0.0859497487545013,352,https://www.youtube.com/@katierobinson
Independent Institute,86400,0.46904248,0.48,0.0997465625405311,883,https://www.youtube.com/@independentinstitute
Zack D. Films,24100000,0.4650261,0.493,0.1169008091092109,2481,https://www.youtube.com/@zackdfilms
The Moving Average,1100000,0.4640866,0.304,0.0648245364427566,1071,https://www.youtube.com/@themovingaverage
JeGaysus - THE Gay Jesus,66300,0.46294603,0.443,0.0863417387008667,1684,https://www.youtube.com/@jegaysus
Vtubing Explained,10100,0.46274364,0.461,0.1388976424932479,18,https://www.youtube.com/@vtubingexplained
BakerInstitute,21400,0.46025833,0.483,0.0992561653256416,2305,https://www.youtube.com/@bakerinstitute
Inanimate Person,34700,0.45806867,0.442,0.1026270240545272,592,https://www.youtube.com/@inanimateperson
SPEAKING OUT EXPOSING CORRUPTION AND INCOMPETENCE,11500,0.45535284,0.409,0.1850476562976837,476,https://www.youtube.com/@speakingoutexposingcorrupt6806
Neuro-sama,787000,0.4546838,0.497,0.1027102395892143,392,https://www.youtube.com/@neurosama
CouRage Gaming,2760000,0.45090684,0.391,0.0892344936728477,598,https://www.youtube.com/@couragegaming
Lynn Odhiambo ,183000,0.45001638,0.423,0.087050475180149,860,https://www.youtube.com/@africaqueenz
CodeHead,49300,0.44822875,0.335,0.0708615705370903,104,https://www.youtube.com/@codehead01
Secret Society,75400,0.44762117,0.585,0.1486490368843078,33,https://www.youtube.com/@notsecretsociety
Bree Lenehan,550000,0.44673413,0.366,0.0795062929391861,196,https://www.youtube.com/@breelenehan
No Intervals,88500,0.44603908,0.403,0.0919329151511192,1061,https://www.youtube.com/@nointervalslive
OnThatNote,54800,0.4458994,0.433,0.132493570446968,443,https://www.youtube.com/@onthatnoteyt
Tyrecordslol,5780000,0.44235173,0.345,0.0761194229125976,1892,https://www.youtube.com/@tyrecordslol
Our History,945000,0.4416224,0.501,0.1071873977780342,739,https://www.youtube.com/@ourhistory
The Groove,23200,0.44060576,0.575,0.1349650025367736,64,https://www.youtube.com/@the_groove
The Professor Of Real Estate ,63600,0.43866116,0.5,0.0930696651339531,158,https://www.youtube.com/@greg_barron
Tori Trades,545000,0.43846223,0.244,0.0571447126567363,985,https://www.youtube.com/@toritrades
Humbled Trader,1400000,0.43751577,0.223,0.0463092029094696,991,https://www.youtube.com/@humbledtraderofficial
Chizeled,638000,0.43476486,0.389,0.1425879895687103,2094,https://www.youtube.com/@chizeled
ZipTrader,838000,0.43055153,0.27,0.0679469630122184,781,https://www.youtube.com/@ziptrader
FRONTLINE PBS | Official,3210000,0.4274936,0.424,0.1223345473408699,1177,https://www.youtube.com/@frontline
Feel the Boot,12000,0.42601267,0.32,0.0786937996745109,280,https://www.youtube.com/@feeltheboot
Where Are They Now?,40200,0.42436603,0.506,0.1376019120216369,627,https://www.youtube.com/@officialwherearetheynow
Philip VanDusen,306000,0.42350262,0.316,0.0735140666365623,555,https://www.youtube.com/@philipvandusen
Libertarianism.org,43600,0.42250848,0.517,0.12271648645401,1279,https://www.youtube.com/@libertarianismdotorg
Matthew Wellington,20300,0.42215443,0.6,0.1762755513191223,45,https://www.youtube.com/@matthewwellingtonreacts
Yuval Noah Harari ,779000,0.42130935,0.41,0.1191471740603447,489,https://www.youtube.com/@yuvalnoahharari
EconplusDal,364000,0.41849658,0.283,0.0610812455415725,729,https://www.youtube.com/@econplusdal
Biography,1080000,0.41594687,0.464,0.1165590435266494,1617,https://www.youtube.com/@biography
SwyperTv,235000,0.4111183,0.367,0.1148565784096717,358,https://www.youtube.com/@swyper-tv
ByteMonk,290000,0.40706503,0.277,0.0410471223294734,453,https://www.youtube.com/@bytemonk
TradingLab,1830000,0.4062507,0.257,0.048556663095951,205,https://www.youtube.com/@tradinglabofficial
Dr. Shadé Zahrai,1350000,0.4052274,0.389,0.089002326130867,390,https://www.youtube.com/@shadezahrai
Sean Feucht,245000,0.40340078,0.463,0.1075373217463493,2122,https://www.youtube.com/@seanfeucht
STREETDAWG WORLDWIDE,18100,0.4032351,0.425,0.1233950331807136,315,https://www.youtube.com/@streetdawgworldwide
Tech With Tim,1890000,0.39624742,0.262,0.0399279966950416,1698,https://www.youtube.com/@techwithtim
Veritasium,19400000,0.39583677,0.475,0.0867008715867996,465,https://www.youtube.com/@veritasium
Actualized.org,1120000,0.39453298,0.386,0.0835024043917656,531,https://www.youtube.com/@actualizedorg
J.J. McCullough,1000000,0.39447597,0.417,0.077554814517498,591,https://www.youtube.com/@jjmccullough
Critikal Reacts,50600,0.39316916,0.412,0.0956845879554748,1073,https://www.youtube.com/@critikalsleep
Criminal Tracks,31900,0.39282113,0.48,0.1422163546085357,299,https://www.youtube.com/@criminaltracks
Armchair Analysis,112000,0.38892,0.605,0.1808310449123382,43,https://www.youtube.com/@armchairanalysisx
Outstanding Screenplays,1670000,0.38326243,0.405,0.100671574473381,2107,https://www.youtube.com/@outstandingscreenplays
Angelica Pham,1080000,0.38286144,0.217,0.043243184685707,1490,https://www.youtube.com/@angelicapham
HealthyGamerGG,3100000,0.38092497,0.473,0.1013373211026191,2298,https://www.youtube.com/@healthygamergg
InspiringPhilosophy,493000,0.38022304,0.329,0.081324890255928,1268,https://www.youtube.com/@inspiringphilosophy
Tommy Robinson,560000,0.37484044,0.428,0.1035177633166313,493,https://www.youtube.com/@tommyrobinsononline
Pixelade,230000,0.37229156,0.306,0.0892026647925376,2137,https://www.youtube.com/@pixelade
Alex Pavlova 💛 BeautyForEverybody,28300,0.37227717,0.235,0.0573405586183071,2450,https://www.youtube.com/@beautyforeverybody
Filmy Charcha with Kunal,24600,0.37226045,0.411,0.1212559789419174,1235,https://www.youtube.com/@filmycharcha-with-kunal
Alan's Universe,97300000,0.37183827,0.424,0.1301450580358505,1486,https://www.youtube.com/@alanchikinchow
TED-Ed,22100000,0.3681743,0.466,0.0855861380696296,2311,https://www.youtube.com/@teded
SocialOrbit,254000,0.36688808,0.332,0.0784675180912017,495,https://www.youtube.com/@socialorbit
Massachusetts Institute of Technology (MIT),945000,0.36587226,0.367,0.0863527655601501,916,https://www.youtube.com/@mit
Billie Rae Brandt,456000,0.3655205,0.369,0.103621631860733,495,https://www.youtube.com/@billieraebrandt
ox_zung 원정맨,12100000,0.3646615,0.321,0.12639681994915,2322,https://www.youtube.com/@oxzung
Gareth Soloway,200000,0.36327258,0.271,0.0699696317315101,1553,https://www.youtube.com/@garethsolowayprotrader
Intentional Tech,16000,0.35908157,0.247,0.0432015694677829,265,https://www.youtube.com/@intentionaltech
PsycHacks,931000,0.35876456,0.439,0.1004431694746017,2063,https://www.youtube.com/@psychacks
Umar Ashraf,879000,0.35669035,0.225,0.0573199652135372,668,https://www.youtube.com/@umarashraf28
Justin Sung,1830000,0.3526804,0.243,0.0467720478773117,824,https://www.youtube.com/@justinsung
Momentum,867000,0.3512658,0.266,0.0627614557743072,1275,https://www.youtube.com/@watchmomentum
LeopARTnik,1560000,0.3498414,0.258,0.0603405758738517,632,https://www.youtube.com/@leopartnik
Bopping,196000,0.3497752,0.433,0.1049478873610496,779,https://www.youtube.com/@boppingyt
Sage,24300,0.349077,0.287,0.0466455370187759,1178,https://www.youtube.com/@sagepublications
Andy Sterkowitz,351000,0.34724227,0.248,0.0581490956246852,154,https://www.youtube.com/@andysterkowitz
Weird History,4700000,0.3470624,0.491,0.1078485623002052,1045,https://www.youtube.com/@weirdhistory
RARE History,60100,0.3456701,0.502,0.1244994848966598,1072,https://www.youtube.com/@rarehistory3416
Robert Greene ,2060000,0.34437633,0.508,0.0963106676936149,765,https://www.youtube.com/@robertgreeneofficial
YaleCourses,1630000,0.34329847,0.368,0.0827419832348823,2157,https://www.youtube.com/@yalecourses
Cinephile Explained,25900,0.34259236,0.354,0.1085181012749672,209,https://www.youtube.com/@cp_explained
Docentes DigitalesTV,13900,0.33612242,0.285,0.0890955254435539,2350,https://www.youtube.com/@docentesdigitalestv
MorgueOfficial,689000,0.33550355,0.439,0.1061574667692184,1241,https://www.youtube.com/@morgueofficial
Rebecca Zung,524000,0.33519053,0.364,0.1156103163957595,2390,https://www.youtube.com/@rebeccazungesq
Mentality Madness,137000,0.33293524,0.362,0.0740211606025695,341,https://www.youtube.com/@mentalitymadness
Yasir Khan Shorts,392000,0.32655448,0.275,0.0486251302063465,2082,https://www.youtube.com/@yasirkhancoaching
ByteByteGo,1290000,0.3125159,0.279,0.0399524047970771,157,https://www.youtube.com/@bytebytego
The Financial Controller,304000,0.30929706,0.195,0.0196440946310758,246,https://www.youtube.com/@thefinancialcontroller
Jacob Clifford,1020000,0.30345094,0.225,0.0415874905884265,541,https://www.youtube.com/@jacobaclifford
History Unleashed,144000,0.2990537,0.25,0.0696222409605979,259,https://www.youtube.com/@historyunleashedofficial
Two Teachers,41000,0.29834148,0.274,0.0600372962653636,469,https://www.youtube.com/@twoteachers
Institute for Justice,494000,0.2976794,0.395,0.0814934745430946,654,https://www.youtube.com/@instituteforjustice
MasterClass,1600000,0.2930753,0.209,0.0514529533684253,709,https://www.youtube.com/@masterclass
Celeb Buss Central,882000,0.2920704,0.29,0.0954196751117706,1764,https://www.youtube.com/@celebbusscentral
Sherrynews,28400,0.2874066,0.249,0.092132419347763,588,https://www.youtube.com/@sherrynews
DonnyGoogle Tv ,56400,0.28650928,0.304,0.1137193813920021,573,https://www.youtube.com/@donnygoogletv
Doctorly,3460000,0.2813372,0.196,0.0372248589992523,446,https://www.youtube.com/@doctorly
Lakepointe Church,455000,0.27124113,0.357,0.0924696177244186,1024,https://www.youtube.com/@lakepointechurch
ReviewEcon,36800,0.27019238,0.242,0.0718416571617126,163,https://www.youtube.com/@reviewecon
EnhanceTuition,27500,0.26548085,0.3,0.0613059364259243,306,https://www.youtube.com/@enhancetuition
Department of Economics,17900,0.26383653,0.237,0.0497114770114421,319,https://www.youtube.com/@economicsuofutah
Parliamentarian,58400,0.2635911,0.353,0.0774819776415824,1029,https://www.youtube.com/@parliamentarian
FreshY Canadian,163000,0.25773475,0.203,0.0493202283978462,163,https://www.youtube.com/@freshycanadian
Learn English  ,11000,0.25353765,0.314,0.0794765502214431,96,https://www.youtube.com/@nirmalprincelearnenglish
Compass ,21700,0.23506683,0.178,0.0243870858103036,1305,https://www.youtube.com/@compassre
Kanika Batra,154000,0.23019019,0.345,0.0968414843082428,251,https://www.youtube.com/@kanikabatra
BrrrakeF1,128000,0.21643606,0.184,0.0345018580555915,159,https://www.youtube.com/@brrrake
CrashCourse,16700000,0.21480866,0.337,0.0846300944685936,1651,https://www.youtube.com/@crashcourse
Proko,4150000,0.20670488,0.245,0.0482480973005294,1116,https://www.youtube.com/@prokotv
Dr. Mary Barbera - Turn Autism Around®,204000,0.20495825,0.197,0.0395650304853916,1296,https://www.youtube.com/@marybarbera
"IT Creations, Inc.",15400,0.16458149,0.102,0.0150903780013322,385,https://www.youtube.com/@itcreations-la
Shemmassian Academic Consulting,40700,0.16177744,0.196,0.0486936680972576,465,https://www.youtube.com/@shemmassian
Intuitive Tennis,328000,0.15813261,0.155,0.0291250515729188,900,https://www.youtube.com/@intuitivetennis
