Seed_Channel_Name,Discovered_Channel_Name,Discovered_Niche,Discovered_Subs,Discovered_Country,LLM_Score,Embedding_Score,Status,Tier,Method,Reason,Extra_LLM_Call,Discovered_Channel_ID,Discovered_Channel_URL
Vox,CBC Kids News,Youth Perspectives - Documentary,254000,CA,0.54,0.528,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCWUA2W6LueNy9BSovivFVvQ,https://www.youtube.com/@cbckidsnews
Vox,Long Island Audit,Constitutional Rights - Documentary,995000,US,0.67,0.678,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.678 < 0.75",False,UCe1IA5kmY578O_Qo7Skr-TQ,https://www.youtube.com/@longislandaudit
Vox,John Stossel,Libertarianism - Educational Tutorials,1120000,US,0.67,0.833,COMPETITOR,3,EXTRA_LLM_VALIDATION,"Both channels focus on free speech and government issues, with Vox presenting educational content and John Stossel providing commentary, making them direct competitors in the realm of political and social discourse.",True,UCjo1uN-aM3rmBV46xj7l2KA,https://www.youtube.com/@stosseltv
Vox,meg,Cultural Critique - Video Essay,17600,Unknown,0.4,0.697,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCPqwspsmjhZnwuee3SiYzAg,https://www.youtube.com/@normalgirlmakesclothes
Vox,Memphis Islamic Center (MIC),Islamic Community - Social Media Engagement,166000,US,0.43,0.375,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UC-V496kekrz5-ihBeHvWCGA,https://www.youtube.com/@memphisislamiccenter
Vox,DIY FACTORY,Energy Generation - Educational Tutorials,623000,US,0.3,0.389,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCaLKLPetjGU9WC9LOn528fg,https://www.youtube.com/@diyfactory-vn3cv
Vox,kfel,Travel - Vlog,49500,CA,0.1,0.253,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UC4IyFFEk2LyiVV2ipV7lS9w,https://www.youtube.com/@kfel
Vox,NBC News,News - Documentary,11600000,Unknown,0.55,0.674,FILTERED,3,EMBEDDING_REJECT,"LLM 0.55 borderline, but Embedding 0.674 < 0.75",False,UCeY0bbntWzzVIaj2z3QigXg,https://www.youtube.com/@nbcnews
Vox,Alex O'Connor,Philosophy - Podcast/Interviews,1720000,GB,0.3,0.472,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC7kIy8fZavEni8Gzl8NLjOQ,https://www.youtube.com/@cosmicskeptic
Vox,Dr. Todd Grande,Mental Health - Talking-Head Analysis,1640000,US,0.3,0.385,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCC_0vyFTKk1Nlodo4QsiQkw,https://www.youtube.com/@drgrande
Vox,Guardian News,News - Live Streaming,3970000,GB,0.54,0.613,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCIRYBXDze5krPDzAEOxFGVA,https://www.youtube.com/@guardiannews
Vox,OxfordUnion,Debate - Podcast/Interviews,2370000,GB,0.54,0.581,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCY7dD6waquGnKTZSumPMTlQ,https://www.youtube.com/@oxfordunion
Vox,EconplusDal,Economics - Educational Tutorials,364000,GB,0.38,0.486,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCQbBh9Jn2IjcSPZOiNKJu0g,https://www.youtube.com/@econplusdal
Vox,The Paint Explainer,Education - Documentary,1580000,Unknown,0.3,0.433,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCnwUjPK7dXety-AJ4fNw_RQ,https://www.youtube.com/@thepaintexplainer
Vox,South Park Studios,Entertainment - Vlog,2810000,US,0.3,0.387,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC7R27sAWc_DqOldtI1JcYhQ,https://www.youtube.com/@southpark
Vox,Amala Ekpunobi,Culture Critique - Talking-Head Analysis,2480000,Unknown,0.54,0.774,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCgEvEKgmQ-CHPIeOSaGCffw,https://www.youtube.com/@theamalaekpunobi
Vox,The Hill,Politics - Talking-Head Analysis,2120000,US,0.54,0.725,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCPWXiRWZ29zrxPFIQT7eHSA,https://www.youtube.com/@thehill
Vox,Living Lchaim,Jewish Culture - Documentary,1680000,US,0.3,0.426,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCJHk7NZyFnyphA_jfdK5rvA,https://www.youtube.com/@livinglchaim
Vox,Taylor Lorenz,Internet Culture - Podcast/Interviews,220000,US,0.54,0.766,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCp38w5n099xkvoqciOaeFag,https://www.youtube.com/@taylorlorenz
Vox,A Climate Change With Matt Matern,Climate Change - Podcast/Interviews,84700,US,0.68,0.783,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel 'Vox' appears to focus on a mix of civil rights and environmental issues in a documentary format, while the Candidate channel 'A Climate Change With Matt Matern' is a podcast specifically centered on climate change discussions, indicating a format mismatch.",True,UCZGVqpr0SbjZWTUNv5AOGeg,https://www.youtube.com/@aclimatechange
Vox,MCamericanpresident,History - Documentary,13600,Unknown,0.67,0.676,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.676 < 0.75",False,UCweKrWj4GIArRNpTWpgX7Qg,https://www.youtube.com/@mcamericanpresident
Vox,GBNews,News - Live Broadcast,2010000,GB,0.3,0.567,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC0vn8ISa4LKMunLbzaXLnOQ,https://www.youtube.com/@gbnewsonline
Vox,Dropping In Podcast,Personal Development - Podcast/Interviews,124000,US,0.3,0.381,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCbKLRsBRSYDQwq8yd8C3ZYA,https://www.youtube.com/@droppinginpodcast
Vox,The Institute of Art and Ideas,Philosophy - Podcast/Interviews,586000,GB,0.3,0.466,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCTsiZiMomJo6FOyiBaFeaIw,https://www.youtube.com/@theinstituteofartandideas
Vox,Indic Ideas,Culture - Talking-Head Analysis,45000,Unknown,0.38,0.53,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCyUN2glFiQNFG0UfJK_8Nlg,https://www.youtube.com/@indicideas
Vox,JustSaySteven,Gaming News - Talking-Head Analysis,260000,US,0.1,0.388,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UC6o-2R-A2uqGZTJs0h4tVQA,https://www.youtube.com/@justsaysteven
Vox,Katie Couric,Journalism - Podcast/Interviews,599000,Unknown,0.54,0.682,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCim9TnNKH5yinZm8_L95C-A,https://www.youtube.com/@katiecouric
Vox,People's Court Audit,Legal Rights Awareness - Vlog,499000,US,0.54,0.564,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCL_V76wPXDYkvAG96koxwaQ,https://www.youtube.com/@peoplescourtaudit
Vox,Jaiden Forrest,Spirituality - Talking-Head Analysis,404000,US,0.3,0.488,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCNToxykgME2TEqBExxbhYZA,https://www.youtube.com/@jaidenforrest
Vox,Chess.com,Chess - Podcast/Interviews,2680000,Unknown,0.2,0.174,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC5kS0l76kC0xOzMPtOmSFGw,https://www.youtube.com/@chess
Vox,The Telegraph,News - Talking-Head Analysis,6020000,GB,0.66,0.662,FILTERED,3,EMBEDDING_REJECT,"LLM 0.66 borderline, but Embedding 0.662 < 0.75",False,UCPgLNge0xqQHWM5B5EFH9Cg,https://www.youtube.com/@telegraph
Vox,Content Machine,Comedy - Shorts,3770000,US,0.2,0.518,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCsCWxHukxMUxJABZglzzOdA,https://www.youtube.com/@content_machine
Vox,Joshua Citarella,Culture Critique - Podcast/Interviews,114000,US,0.47,0.747,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC4pEm3-yshBWa7nH3sQIKHQ,https://www.youtube.com/@doomscrollpodcast
Vox,Study Yard,Education - Educational Tutorials,139000,Unknown,0.3,0.48,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCVlGBi6euh2OxJLZcZTFPHA,https://www.youtube.com/@studyyard-
Vox,NTD Plus,Investigative News Analysis - Documentary,78100,US,0.67,0.692,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.692 < 0.75",False,UCr9eziCDBtDANyWguKLr4vg,https://www.youtube.com/@ntdplus1
Vox,Channel 4 News,News - Documentary,4010000,GB,0.73,0.776,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCTrQ7HXWRRxr7OsOtodr2_w,https://www.youtube.com/@channel4news
Vox,We The Auditors 2.0,Police Accountability - Documentary,26900,US,0.43,0.556,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCTgNBHbXlt1s6zZxvhSva4w,https://www.youtube.com/@wetheauditors2.0
Vox,James is Tired,Faith - Podcast/Interviews,35100,Unknown,0.4,0.706,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCHiC7AajbHTf40dNhzSsxxw,https://www.youtube.com/@jamesistired
Vox,Sowing Prosperity by Logan Duvall,Health and Wellness - Documentary,138000,US,0.38,0.385,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UC-cHEs0ENjy2-BqpS81hzNg,https://www.youtube.com/@sowingprosperity
Vox,Google Arts & Culture,Art and Culture - Documentary,274000,US,0.4,0.371,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCGn7dlcAmH44GqycKa_3ssA,https://www.youtube.com/@googleartsculture
Vox,CSE Online Reviewer,Education - Educational Tutorials,30900,Unknown,0.32,0.411,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.32 < 0.55,False,UCL90rpMxSyfz63L0A6y0PKg,https://www.youtube.com/@cse-onlinereviewer
Vox,HISTORY,History - Documentary,15000000,US,0.4,0.448,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC9MAhZQQd9egwWCxrwSIsJQ,https://www.youtube.com/@history
Vox,Common Knowledge,Curiosity - Documentary,10300,US,0.43,0.403,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCuUN7w6H1EWfjJcGhR-Q7kw,https://www.youtube.com/@commonknowledge42
Vox,WAYNEWALLA,Civic Rights - Documentary,13600,US,0.56,0.466,FILTERED,3,EMBEDDING_REJECT,"LLM 0.56 borderline, but Embedding 0.466 < 0.75",False,UChHsYNuQSmmfca5taKN6qbQ,https://www.youtube.com/@libertycheck-pv5xo
Vox,Jubilee,Social Issues - Podcast/Interviews,10500000,US,0.54,0.639,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCJjSDX-jUChzOEyok9XYRJQ,https://www.youtube.com/@jubilee
Vox,BBC World Service,Global Stories - Podcast/Interviews,1630000,GB,0.62,0.643,FILTERED,3,EMBEDDING_REJECT,"LLM 0.62 borderline, but Embedding 0.643 < 0.75",False,UCQXHTFnQYFTqN0MqmNh9EIA,https://www.youtube.com/@bbcworldservice
Vox,GIVEMeID,Legal Rights - Documentary,26800,GB,0.61,0.566,FILTERED,3,EMBEDDING_REJECT,"LLM 0.61 borderline, but Embedding 0.566 < 0.75",False,UCl2Arp0wRweZ4la7vVsylng,https://www.youtube.com/@givemeid
Vox,The Infographics Show,Facts - Documentary,15300000,US,0.67,0.747,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.747 < 0.75",False,UCfdNM3NAhaBOXCafH7krzrA,https://www.youtube.com/@theinfographicsshow
Vox,Bajaj Finserv Mutual Fund,Financial Education - Educational Tutorials,67700,Unknown,0.3,0.283,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCsQjb-rPunUq3iGz_TcelJw,https://www.youtube.com/@bajajfinservmf
Vox,Learn English  ,Language Learning - Educational Tutorials,11000,Unknown,0.2,0.281,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCNzPBf0DNhmwzpEaPHcVDUQ,https://www.youtube.com/@nirmalprincelearnenglish
Vox,Simon Clark,Climate Literacy - Educational Tutorials,678000,GB,0.76,0.812,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCRRr_xrOm66qaigIbwFLvbQ,https://www.youtube.com/@simonclark
Vox,LiveNOW from FOX,News - Live Streaming,5300000,US,0.54,0.673,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCJg9wBPyKMNA5sRDnvzmkdg,https://www.youtube.com/@livenowfox
Vox,Voice of America,News - Documentary,3750000,US,0.54,0.614,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCVSNOxehfALut52NbkfRBaA,https://www.youtube.com/@voanews
Vox,MindScope,Psychology - Educational Tutorials,13800,US,0.3,0.382,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCeUvAEv5OxZQ6KSNaHrzoRQ,https://www.youtube.com/@mindscopechannel
Vox,zoeunlimited,Marketing - Talking-Head Analysis,3410000,US,0.3,0.583,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCHmq99a0Q5La7UmP0kYbUeQ,https://www.youtube.com/@zoeunlimited
Vox,Be Smart,Science - Educational Tutorials,5680000,US,0.3,0.403,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCH4BNI0-FOK2dMXoFtViWHw,https://www.youtube.com/@besmart
Vox,"Live Your Life, Live Your Dream",Language Learning - Educational Tutorials,29300,Unknown,0.3,0.487,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCNp9DQOeck6pfr_BhFIGTQg,https://www.youtube.com/@liveyourlifeliveyourdream
Vox,United Nations,Global Issues - Live Coverage,3250000,US,0.67,0.662,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.662 < 0.75",False,UC5O114-PQNYkurlTg6hekZw,https://www.youtube.com/@unitednations
Vox,carlsagandotcom,Science - Documentary,172000,US,0.67,0.611,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.611 < 0.75",False,UCsqs2kEdAJjP_1DdIqU09BA,https://www.youtube.com/@carlsagandotcom
Vox,Ayy Lmao,Animation Analysis - Talking-Head Analysis,835000,GB,0.2,0.182,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCKUAVy2Kd0vAsu1D89y7ujg,https://www.youtube.com/@ayylmaotv
Vox,The University of Sydney,Education - Documentary,45500,AU,0.38,0.521,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UChyxYzq0ZAB0iBw-A1l5jFA,https://www.youtube.com/@sydney_uni
Vox,English Avenue,Language Learning - Educational Tutorials,879000,US,0.2,0.291,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCpDd9PNiPHb12yyWo2miyog,https://www.youtube.com/@englishavenuee
Vox,Alliance Defending Freedom,Legal Advocacy - Educational Tutorials,46800,US,0.54,0.684,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCfPhM5P-BJCR8vRSPCdtXoQ,https://www.youtube.com/@alliancedefends
Vox,Uncensored America,Free Speech - Podcast/Interviews,142000,US,0.67,0.85,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel 'Vox' appears to focus on educational documentaries about social issues and climate change, while the Candidate channel 'Uncensored America' centers on podcast-style discussions and debates about free speech and controversial topics, indicating a format mismatch.",True,UC8kzOewX3mWoT_BV5ZmCU2w,https://www.youtube.com/@uncensoredamerica
Vox,Financian,Business - Educational Tutorials,1720000,US,0.2,0.417,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC0Cyf-sOPE0AGY41I6andkQ,https://www.youtube.com/@financian_
Vox,Lani's Lens,Film and TV Analysis - Talking-Head Analysis,94000,Unknown,0.3,0.608,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UClCmqa3I2zBYoiNgM_CvA2g,https://www.youtube.com/@lanislens
Vox,Russell Brand,Awakening Consciousness - Talking-Head Analysis,6760000,GB,0.54,0.814,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCswH8ovgUp5Bdg-0_JTYFNw,https://www.youtube.com/@russellbrand
Vox,Harvard GSD,Design - Educational Tutorials,119000,US,0.3,0.496,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCcA1don221rKq1EmbvQB27g,https://www.youtube.com/@theharvardgsd
Vox,Mike Rafi - Personal Injury Lawyer,Personal Injury Law - Podcast/Interviews,596000,US,0.2,0.37,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UC04RYGK0kWq2GJH7uKuvdFg,https://www.youtube.com/@mikerafilawyer
Vox,vlogbrothers,Philosophy - Talking-Head Analysis,4050000,US,0.47,0.641,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCGaVdbSav8xWuFWTadK6loA,https://www.youtube.com/@vlogbrothers
Vox,John Anderson Media,Social and Political Discourse - Podcast/Interviews,770000,AU,0.54,0.688,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCtnYSEGViOnb7k8ezUaWUww,https://www.youtube.com/@johnandersonmedia
Vox,SPIN,Music - Vlog,281000,US,0.1,0.308,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCfyM1QKCQoS7pUDQpgDzgfQ,https://www.youtube.com/@spin
Vox,Daily Express,Current Affairs - Talking-Head Analysis,302000,GB,0.43,0.579,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCz8omIXCPabFEgblrC_VIfA,https://www.youtube.com/@dailyexpress
Vox,Big Think,Philosophy and Science - Podcast/Interviews,8350000,US,0.4,0.436,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCvQECJukTDE2i6aCoMnS-Vg,https://www.youtube.com/@bigthink
Vox,The Conscious Commune ,Self-Improvement - Talking-Head Analysis,75500,US,0.47,0.756,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCf1jN421MvkLJGO0a8SKe5A,https://www.youtube.com/@consciouscommune
Vox,Jordan B Peterson,Psychology - Podcast/Interviews,8820000,US,0.38,0.494,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCL_f53ZEJxp8TtlOkHwMV9Q,https://www.youtube.com/@jordanbpeterson
Vox,Bible Nerd Ministries,Bible Study - Educational Tutorials,280000,US,0.2,0.317,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCJEdg8fhK0-boIiNkjUmUww,https://www.youtube.com/@biblenerdministries
Vox,ConJay,Society and Culture - Talking-Head Analysis,138000,US,0.54,0.794,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCkhUJFAKqCJs-HfYosfeo2g,https://www.youtube.com/@convoswithconjay
Vox,Michael Steele Network,Politics - Podcast/Interviews,89800,Unknown,0.54,0.729,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC2QRzHkFzFKkbbVk1n85ByQ,https://www.youtube.com/@michaelsteelenetwork
Vox,Dapo IbrahimTV,Storytelling - Documentary,138000,Unknown,0.3,0.375,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCQsTgnl9c6Ij3n53cqyLAEA,https://www.youtube.com/@dapoibrahimtv
Vox,Glenn Beck,Politics - Talking-Head Analysis,1600000,Unknown,0.54,0.787,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCvqtzdcURSqNjY9RQEK4XmQ,https://www.youtube.com/@glennbeck
Vox,Garys Economics,Economics - Talking-Head Analysis,1500000,GB,0.54,0.722,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC5Ghe5TBQGYIOANuiNW4hDQ,https://www.youtube.com/@garyseconomics
Vox,FLAGRANT CLIPS,Comedy - Podcast/Interviews,1030000,US,0.32,0.569,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.32 < 0.55,False,UCAjmXPKv1zpYftSDAMeJz8A,https://www.youtube.com/@flagrantclips
Vox,Chris Kohler,Finance - Talking-Head Analysis,461000,Unknown,0.3,0.352,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC9xafGPnAr0hxZ_bYMp1JsQ,https://www.youtube.com/@chriskohlernews
Vox,It's Just Astronomical!,Astronomy - Animations,98000,Unknown,0.66,0.59,FILTERED,3,EMBEDDING_REJECT,"LLM 0.66 borderline, but Embedding 0.59 < 0.75",False,UCdrIZ0-6i0xl31L63hhETdQ,https://www.youtube.com/@itsjustastronomical
Vox,Ryan Long,Comedy - Sketches/Standup,725000,US,0.3,0.563,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCzKFvBRI6VT3jYJq6a820nA,https://www.youtube.com/@ryanlongcomedy
Vox,Baby Shark - Pinkfong Kids’ Songs & Stories,Kids' Entertainment - Educational Videos,83600000,US,0.1,0.278,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCcdwLMPsaU2ezNSJU1nFoBQ,https://www.youtube.com/@pinkfong
Vox,English Speeches,Language Learning - Educational Tutorials,6270000,CA,0.2,0.512,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCLyr-hfWVCKHcZjV5fg3jbw,https://www.youtube.com/@englishspeeches
Vox,ReasonTV,Libertarian Perspectives - Talking-Head Analysis,1240000,US,0.54,0.676,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC0uVZd8N7FfIZnPu0y7o95A,https://www.youtube.com/@reasontv
