Seed_Channel_Name,Seed_Channel_ID,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Level,Timestamp,Similarity_Score,Seed_Keywords,Discovered_Keywords
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Tech Plus Gadgets,UC1oJWYYvOoFKxF5npN-OU3A,https://www.youtube.com/@techplusgadgetsyt,1150000,1,2025-10-25T21:36:01.669590,0.905,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, gadget safety, tech tips, product recommendations, tech alerts, consumer electronics, festive promotions, ai tools, vehicle security, unboxing experience"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Marques Brownlee,UCBJycsmduvYEL83R_U4JriQ,https://www.youtube.com/@mkbhd,20500000,1,2025-10-25T21:31:11.342857,0.896,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, gadget testing, tech analysis, foldable devices, augmented reality, electric vehicles, product reviews, consumer electronics, mobile technology, design critique"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Mrwhosetheboss,UCMiJRAwDNSNzuYeN2uWa0pA,https://www.youtube.com/@mrwhosetheboss,21800000,1,2025-10-25T21:31:01.202669,0.89,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","luxury tech, product testing, tech comparison, real vs fake, gadget reviews, smartphone analysis, experimental tech, tech challenges, innovative devices, consumer electronics"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,TechWiser,UCdp6GUwjKscp5ST4M4WgIpw,https://www.youtube.com/@techwiser,2440000,1,2025-10-25T21:33:43.710492,0.884,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone analysis, budget smartphones, software updates, online shopping laws, tech comparisons, gadget deals, tablet reviews, ai browsing, smartphone leaks, consumer electronics"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,SuperSaf Shorts,UCPl1Gu8jmccFPt-vbvqgLTg,https://www.youtube.com/@supersafshorts,121000,1,2025-10-25T21:42:37.830231,0.883,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","asmr unboxing, smartphone comparison, gadget testing, tech unboxing, product showcase, consumer electronics, hands-on review, accessory review, tech analysis, device launch"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Trakin Tech English,UCn7DATpF0Nk-YJmjw4gMwfg,https://www.youtube.com/@trakintechenglish,799000,1,2025-10-25T21:37:22.641258,0.879,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, camera test, tablet review, android skin comparison, tech analysis, gadget overview, performance evaluation, software update, budget smartphone, first look"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Techade,UCuiqufw8v68JjCHrh07-pHA,https://www.youtube.com/@itstechade,41300,1,2025-10-25T21:45:15.731570,0.879,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone innovation, flagship comparison, budget smartphone, smartphone controversy, tech deals, gadget analysis, product features, consumer electronics, mobile technology, tech trends"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,TECHOOB,UC42qyCQM39vQ6bt_6iz-Z8A,https://www.youtube.com/@techoob,946000,1,2025-10-25T21:37:02.264338,0.863,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone battle, gadget testing, product comparison, unboxing experience, clone smartphone, budget technology, festive decorations, home automation, tech survival test, consumer electronics"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,smart tek mobile,UCC-fok0xoPcZqSqYnZtqqHg,https://www.youtube.com/@mohammeduddin479,23000,1,2025-10-25T21:47:28.646982,0.855,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, camera test, unboxing experience, mobile photography, device features, foldable display, tech analysis, smartphone specifications, performance review, gadget showcase"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Yash Sethi,UCcxoh-xtrddH5zkJrqzyDvA,https://www.youtube.com/@yashsethishorts,34200,1,2025-10-25T21:46:13.894818,0.847,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","product showcase, gadget review, lifestyle tips, tech testing, unique gifts, home appliances, consumer electronics, battery performance, futuristic concepts, powerful devices"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Framework,UCDiKw3GnFIwyNJBzhCoRI-Q,https://www.youtube.com/@frameworkcomputer,132000,1,2025-10-25T21:41:52.057927,0.847,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","product launch, tech prototype, consumer electronics, hardware development, live q&a, product features, tech innovation, desktop computing, laptop design, content creation"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,James Afante,UCaTIlG2lHILX7Gbe6OBi4IQ,https://www.youtube.com/@kuyajamesafante,159000,1,2025-10-25T21:41:04.951935,0.835,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone deals, smartphone comparison, live interaction, language translation, tech challenges, budget smartphones, product discounts, smartphone giveaways, consumer electronics, mobile accessories"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,rillo,UCyw_mtuNzMhpNFBY8huBxIw,https://www.youtube.com/@rillotv,258000,1,2025-10-25T21:39:48.868911,0.832,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","tech analysis, gadget comparison, device reviews, 3d printing, smart technology, gaming hardware, budget tech, innovative devices, behind-the-scenes, future technology"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Trakin Shorts,UCkm0j0CQdElEFtWw7agfOlA,https://www.youtube.com/@trakinshorts,2800000,1,2025-10-25T21:33:33.880084,0.831,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone features, upcoming flagships, tech comparisons, tablet reviews, software previews, gadget deals, processor analysis, smartphone os, 5g smartphones, android vs iphone"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Rubi mObiles Tech Updates,UCgK58CDP0CNz6_N43taoLdQ,https://www.youtube.com/@rubimobilestechupdates8662,28000,1,2025-10-25T21:46:45.637497,0.829,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone deals, flagship devices, official pta approved, tech promotions, mobile specifications, premium smartphones, gadget offers, device comparisons, tech updates, smartphone features"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Sahej sain,UCK1iU_oewhBPWJm8xpV36jQ,https://www.youtube.com/@sahejsain,132000,1,2025-10-25T21:41:41.571596,0.824,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","android update, software features, mobile customization, user interface comparison, smartphone enhancements, operating system review, device performance, feature walkthrough, firmware installation, tech updates"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Gupta Information Systems,UCqOLFDSLrYKJUuSS0tQqvcw,https://www.youtube.com/@guptainformationsystem,1810000,1,2025-10-25T21:34:15.658833,0.823,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone review, durability test, product comparison, gaming performance, accessory evaluation, battery test, feature analysis, real world usage, challenge video, tech insights"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,TechAvid,UCpVID-xoGkY2UriWnAa1ArQ,https://www.youtube.com/@techavid,38700,1,2025-10-25T21:46:03.967789,0.823,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","product leaks, tech analysis, camera upgrades, smart devices, gadget features, performance tracking, design reviews, smartphone innovations, action cameras, gimbal technology"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Gyan Therapy,UCS261lQDXjMvc8Jck-2CQEg,https://www.youtube.com/@gyantherapy,3960000,1,2025-10-25T21:33:05.808434,0.804,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","consumer issues, smartphone reviews, gadget unboxing, tech comparisons, online shopping, camera phone analysis, hybrid devices, financing traps, operating system updates, tablet evaluations"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Tamil Tech - MrTT,UC20sXo8ReewkzNKBFgzVCPA,https://www.youtube.com/@tamiltechofficial,4310000,1,2025-10-25T21:32:44.278111,0.802,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, gadget unboxing, camera test, tech news, power bank review, fan comparison, hybrid phone, ai features, product impressions, festival surprises"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Digifix,UCxqG_E-68WAE0TWYfIopv6Q,https://www.youtube.com/@digifixaus,105000,1,2025-10-25T21:43:00.563011,0.802,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","automation tools, augmented reality, smart glasses, social media management, robotics technology, autonomous driving, wearable tech, ai applications, workflow optimization, tech tutorials"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,TECH B 1M,UC5IfDNT8ARrStua0NL1rQMQ,https://www.youtube.com/@techb1m,23300,1,2025-10-25T21:47:07.143081,0.8,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone unboxing, camera comparison, performance test, slow motion analysis, gadget review, device overview, camera quality assessment, first look, stability test, portrait comparison"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,CallMeShazzam TECH,UC9MQp8a5uhaIosZPHaoqEXQ,https://www.youtube.com/@callmeshazzamtech,2370000,1,2025-10-25T21:33:54.148947,0.8,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone impressions, tech reviews, photography analysis, gadget comparisons, device testing, mini reviews, exclusive hands-on, product highlights, first impressions, tech commentary"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Sillycorns,UCKk9JCBLDy6bOp5cUAQYrUQ,https://www.youtube.com/@sillycornsmedia,596000,1,2025-10-25T21:37:53.258093,0.797,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","gadget showcase, tech review, product features, electronic devices, viral gadgets, home tech, portable instruments, software updates, audio products, smart appliances"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Tech Boss,UCnKhQkCUS1oCEvjuTfU4xIw,https://www.youtube.com/@techbossindia,4910000,1,2025-10-25T21:32:13.803609,0.781,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, gadget testing, earphone comparison, tech analysis, product worth, tech challenges, festive celebrations, tech reviews, price comparison, smart glass evaluation"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,AI Uncovered,UCUTF61UNExRdjmoK5mXwWfQ,https://www.youtube.com/@ai.uncovered,221000,1,2025-10-25T21:39:59.151948,0.751,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","mystery solving, technology trends, futuristic innovations, mind-blowing gadgets, ai breakthroughs, life-changing inventions, tech comparisons, emerging technologies, discovery highlights, ai advancements"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,mobiscrub,UCGfluwZUeQNG5HvHuKfSKgw,https://www.youtube.com/@mobiscrub,593000,1,2025-10-25T21:38:03.900396,0.749,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","smartphone comparison, battery health, charging tips, headphone features, app recommendations, tech analysis, device performance, flagship showdown, software updates, wireless technology"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,FishBee Productions,UC0ZzC0WV8hY9GGo_AVfoofQ,https://www.youtube.com/@fishbeeproductions,172000,1,2025-10-25T21:40:43.550844,0.741,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","tablet comparison, mobile gaming, tech unboxing, gadget reviews, hidden features, accessory recommendations, arcade gaming, mini pc, projector reviews, gaming controllers"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Elon Musk_AI Robots,UCmpFo9yFL9gOdS1PXWc7ong,https://www.youtube.com/@elonmuskairobots,267000,1,2025-10-25T21:39:38.730863,0.735,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","ai technology, humanoid robots, neuralink breakthroughs, machine learning innovations, artificial intelligence, tesla bot, robotics advancements, futuristic concepts, viral content, celebrity interactions"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,Alementary,UCEP0Zgg1BuAExe6x6fPSPqQ,https://www.youtube.com/@alementary,951000,1,2025-10-25T21:36:51.929501,0.726,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","ai music creation, smartphone analysis, hedge fund insights, survival challenges, toy reviews, movie set exploration, app development, technology explanations, robotics insights, digital services."
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,YouFact Tech,UCSWZxpzUTkriCZRe0Nl0UqA,https://www.youtube.com/@youfacttech,960000,1,2025-10-25T21:36:41.271830,0.725,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","tech gadgets, workspace productivity, ai tools, diy projects, automotive upgrades, innovative technology, voice recording, home automation, cool inventions, workspace hacks"
TechnicalGuruji,UCOhHO2ICt0ti9KAh-QHvttQ,This is Tech Today,UCEAMLkMKtq6YhmaZdUT1ywA,https://www.youtube.com/@thisistechtoday,474000,1,2025-10-25T21:38:52.242036,0.72,"unboxing experience, first look, smartphone features, tech updates, gadget analysis, ai technology, tablet review, smart glasses, consumer electronics, product comparisons","digital wellbeing, audio control, feature unlocks, smartphone customization, screenshot techniques, wifi sharing, privacy tips, smartphone comparisons, handheld gaming, tech tutorials"
