Seed_Channel_Name,Seed_Channel_ID,Seed_Keywords,Discovered_Channel_Name,Discovered_Channel_ID,Discovered_Channel_URL,Discovered_Subs,Discovered_Keywords,Level,Timestamp,Similarity_Score
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Ashutosh Pratihast,UCUC3MxBlewPHrnc8QuvJd9w,https://www.youtube.com/@ashutoshpratihastap,1640000,"debt management, financial education, business case study, investment strategies, entrepreneurship tips, financial fraud analysis, wealth building, marketing strategies, money-making ideas, economic mindset",1,2025-10-25T18:28:09.312685,0.667
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Yahoo Finance,UCEAZeUIeJs0IjQiqTCdVSIg,https://www.youtube.com/@yahoofinance,1440000,"market analysis, stock market news, earnings reports, investment insights, economic trends, portfolio management, ipo updates, inflation data, tech stock performance, financial commentary",1,2025-10-25T18:28:19.254734,0.688
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Financial Times,UCoUxsWakJucWg46KW5RsvPw,https://www.youtube.com/@financialtimes,1340000,"geopolitical analysis, economic trends, automation impact, climate change discourse, corporate investigations, job market insights, international relations, industry challenges, digital assets, vertical farming",1,2025-10-25T18:28:32.251404,0.698
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Youth Pastor Ryan,UCXxCruD2b-S0P2k9D-wqKZQ,https://www.youtube.com/@youthpastorryan,1030000,"internet issues, military history, corporate history, essential oils, technology commentary, historical analysis, business critique, comedy skits, news commentary, health innovations",1,2025-10-25T18:28:54.573818,0.806
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",BOBBIE-26,UC_9CeQ9sBN8LpJQrJh-yj1w,https://www.youtube.com/@bobbie-26,723000,"true crime analysis, historical events, military history, psychological exploration, death row stories, wartime tactics, criminal psychology, gruesome tales, espionage incidents, bizarre occurrences",1,2025-10-25T18:29:49.563113,0.631
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",The Valuation School,UCJTY6z_SrU39MIcJxEtmduA,https://www.youtube.com/@thevaluationschool,663000,"rational thinking, investment strategies, cfa preparation, ethical finance, economic analysis, financial literacy, book recommendations, market insights, asset valuation, policy impact",1,2025-10-25T18:30:00.110709,0.68
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Serious History,UCXI2sj5kaCfMCkYcGk1m44A,https://www.youtube.com/@serioushistory,547000,"survival stories, historical battles, legendary figures, epic comebacks, military strategy, ancient conflicts, revenge narratives, notable events, personal legends, historical analysis",1,2025-10-25T18:30:20.181874,0.629
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",marketfeed,UCmapkf4A5883lT90j86WXFg,https://www.youtube.com/@marketfeedbyshariquesamsudheen,539000,"insider trading analysis, stock market insights, automated trading, company analysis, market trends, mutual fund strategies, options trading, investment opportunities, trading updates, financial news",1,2025-10-25T18:30:31.035560,0.702
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Charles Schwab,UCToe3dspZyw2L_JY-JmP3Mw,https://www.youtube.com/@charlesschwab,514000,"market analysis, investment strategies, emotional investing, government bonds, self-control techniques, financial education, economic trends, credit management, portfolio management, behavioral finance",1,2025-10-25T18:30:44.441652,0.618
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Basant Maheshwari - The Equity Desk,UCqvuLvdIkUjAtSFrKw5LhXg,https://www.youtube.com/@bmtheequitydesk,510000,"investment strategies, market analysis, financial education, stock market insights, gold investment, portfolio management, wealth building, insurance investment, trader vs investor, economic trends",1,2025-10-25T18:30:55.508908,0.63
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Enniskey,UC4iSQK92BAmELn3rLD0nkOg,https://www.youtube.com/@enniskey,488000,"economic impact, human stories, addiction analysis, food science, entrepreneurial success, cultural insights, inspirational journeys, historical figures, unique phenomena, travel exploration",1,2025-10-25T18:31:05.749369,0.784
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",The BarberShop with Shantanu,UCWx7JXxm2xkTabER32I0GZg,https://www.youtube.com/@thebarbershopwithshantanu6670,436000,"money management, financial education, sales strategies, customer acquisition, personal finance, emotional creativity, parenting advice, corporate insights, negotiation tactics, content monetization",1,2025-10-25T18:31:16.501042,0.706
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",SA Times,UCQ9tjdLSG2CKuHPBMXmGbyw,https://www.youtube.com/@satimesglobal,435000,"celebrity news, fraud case, electric vehicles, investigative report, social issues, success stories, product review, police corruption, community impact, consumer awareness",1,2025-10-25T18:31:26.946743,0.676
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Business Motiversity,UCSRQ9pHE6CFqEib7rMmvgNw,https://www.youtube.com/@businessmotiversity,414000,"motivational speeches, business advice, entrepreneurial mindset, wealth building, financial freedom, success strategies, affirmations for success, millionaire mindset, personal development, productivity tips",1,2025-10-25T18:31:48.860044,0.664
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Paul E.T.,UC6me-RzbQFQ-kRyr6BlGZWg,https://www.youtube.com/@paul_et,393000,"film analysis, filmmaking techniques, movie magic, behind-the-scenes, visual effects, cinematic storytelling, industry insights, creative processes, production challenges, movie comparisons",1,2025-10-25T18:32:12.105001,0.628
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",B News Nation,UCLEQTAREdFM_m8sb0x5Ybyw,https://www.youtube.com/@bnewsnation,389000,"breaking news, political commentary, crime reports, viral stories, local news, police guidelines, social issues, community events, health campaigns, regional updates",1,2025-10-25T18:32:25.007616,0.609
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Mark Bone,UC4exYtWOlHd4mL-owyyA12w,https://www.youtube.com/@markbone,360000,"documentary filmmaking, cinematography techniques, camera reviews, short films, color grading, filmmaking workshops, client budgeting, lighting gear, documentary courses, storytelling insights",1,2025-10-25T18:32:37.985252,0.609
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Business Stories,UCkEeNJue8P7moYZm0Ptrn5A,https://www.youtube.com/@businessstoriesofficial,302000,"entrepreneur stories, brand origins, business success, founder journeys, corporate history, innovation tales, personal struggles, industry pioneers, legacy building, inspirational biographies",1,2025-10-25T18:32:51.733884,0.785
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",CapEditz219,UCGnzz0HFWCRXPX4Vh036uQw,https://www.youtube.com/@capeditz219,270000,"urban legends, fictional battles, character comparisons, media analysis, narrative exploration, storytelling themes, genre mashups, pop culture references, character studies, creative edits",1,2025-10-25T18:33:30.767508,0.749
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Posit Pixel,UCiXdw-fLlKZNhjLoasYnGIg,https://www.youtube.com/@positpixel,253000,"medical mystery, animation, historical figures, absurd scenarios, educational content, animated science, survival stories, quirky facts, humorous storytelling, low-poly animation",1,2025-10-25T18:33:41.090784,0.693
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Jabreel Sagas,UCtc12tcdm6l_YifC__UjJqA,https://www.youtube.com/@jabreelsagas,234000,"history facts, bizarre history, weird facts, cultural insights, japanese culture, funny history, crazy facts, educational shorts, historical analysis, prank narratives",1,2025-10-25T18:33:51.195208,0.622
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Long Term Mindset,UCs60_Z83HU76uygzHRQl0kA,https://www.youtube.com/@brianferoldiyt,231000,"investing strategies, stock analysis, financial education, investment tutorials, market insights, accounting principles, superinvestor rules, equity research, stock research tools, investing resources",1,2025-10-25T18:34:01.466518,0.623
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Misterhat,UC5TkdUvFV_6jGjZkwZo62pg,https://www.youtube.com/@misterhat,215000,"anime vs history, character comparisons, historical analysis, pop culture mashup, fictional battles, tech vs anime, cultural commentary, alternate history, character abilities, genre crossover",1,2025-10-25T18:34:22.255451,0.626
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",BadEmpanada,UCUzmizB92LJ9oxf5T_snZNA,https://www.youtube.com/@badempanada,207000,"zionist critique, anti-semitism analysis, genocide discussion, legal analysis, racism exploration, cultural commentary, media criticism, ideological examination, political satire, social justice discourse",1,2025-10-25T18:34:53.990574,0.612
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Olurinatti ,UCb-capTCx4yI3fjZrtDKKEw,https://www.youtube.com/@olurinatti,196000,"media analysis, cultural commentary, celebrity critique, political discourse, social issues, entertainment news, data-driven journalism, feminist perspectives, music industry insights, celebrity controversies",1,2025-10-25T18:35:04.238972,0.801
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",The Global Stories,UC4V7o6rwJCoHPbBb6G7eREg,https://www.youtube.com/@theglobalstories,166000,"business case study, corporate journey, company rise and fall, entrepreneurial success, industry analysis, financial controversies, startup transformation, market expansion, debt crisis, investment strategies",1,2025-10-25T18:35:14.683026,0.765
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Luc Forsyth,UCCLblvXT4vkxLPUbm84mIDw,https://www.youtube.com/@lucforsyth,157000,"documentary filmmaking, film industry analysis, cinematography techniques, creative career advice, filmmaking challenges, technology impact, filmmaker growth, industry adaptation, ai in creativity, youtube strategies",1,2025-10-25T18:35:25.129540,0.685
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",The WallStreet School,UCD-zodYZX201IkkJrOzki6Q,https://www.youtube.com/@thewallstreetschool,134000,"cfa preparation, finance strategies, ai in finance, accounting lessons, exam tips, financial analysis, investment insights, study plans, career advice, market trends",1,2025-10-25T18:35:35.369237,0.614
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Hot Gossip,UChdzsRlyeWNKU34smWDcUOA,https://www.youtube.com/@hotgossipofficial,123000,"celebrity gossip, royal drama, public humiliation, friendship fallout, scandalous revelations, media exposure, personal betrayal, emotional confessions, explosive secrets, rumor analysis",1,2025-10-25T18:35:47.275387,0.604
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",AI Century,UCLWQ0CtWrmHHvkUuDREIgYw,https://www.youtube.com/@aicentury,48000,"3d animation, documentary creation, viral video production, asmr content, app development, faceless youtube, tiktok niches, ai avatars, passive income strategies, content monetization",1,2025-10-25T18:36:49.910541,0.629
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Crossle,UC_g2Uw52CcswGQ56i-_dIZA,https://www.youtube.com/@thecrossle,46900,"video editing tutorial, cinematic effects, travel slideshow, autumn aesthetic, motion graphics, documentary style, viral editing, seamless transitions, ai templates, sound design",1,2025-10-25T18:37:00.464111,0.624
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Asiaonenews,UCLSlY7hbYe7nI39huYp-4QQ,https://www.youtube.com/@asiaonenewstv,23100,"migration crisis, political scandal, community activism, international conflict, regional summit, social issues, protest coverage, global news, humanitarian crisis, election analysis",1,2025-10-25T18:37:44.087303,0.607
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",meg,UCPqwspsmjhZnwuee3SiYzAg,https://www.youtube.com/@normalgirlmakesclothes,17100,"video essay, media analysis, social commentary, cultural critique, personal reflection, lifestyle vlog, psychological exploration, consumerism discussion, reality tv analysis, meme deep dive",1,2025-10-25T18:38:04.565684,0.763
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Simarpreet Singh,UCqmY2tez-KhjM1a10r4CZew,https://www.youtube.com/@simarpreethsingh,16400,"podcast trailer, entrepreneurial stories, untold stories, dining innovations, health insights, business profiles, cultural narratives, fitness strategies, family business, industry analysis",1,2025-10-25T18:38:15.318847,0.769
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",OOOnce,UCn40b-HSpa8FC5GLz_C6WMw,https://www.youtube.com/@nce,13300,"company history, automotive history, luxury cars, entrepreneur stories, brand origins, corporate success, industry analysis, car manufacturing, historical figures, business evolution",1,2025-10-25T18:38:46.243952,0.842
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Tom Hegna,UCZLVr1-144LsPDrWR1cyqWQ,https://www.youtube.com/@tomhegna,11100,"retirement enjoyment, wealth building, millionaire mindset, persistence success, travel advice, niche expertise, economic commentary, financial tips, doubling money, charitable mindset",1,2025-10-25T18:39:21.374944,0.712
MagnatesMedia,UCE4Gn00XZbpWvGUfIslT-tA,"business stories, corporate analysis, historical figures, criminal enterprise, economic commentary, media analysis, entrepreneurialism, scandal exposé, company history, documentary style",Liberating Humanity Podcast,UCS7f1KVCKk-1wKGiNQMb84w,https://www.youtube.com/@liberatinghumanity,10200,"freedom advocacy, personal transformation, healing retreats, visualization techniques, undercover operations, entrepreneurial success, storytelling, mission-driven narratives, community empowerment, truth dissemination",1,2025-10-25T18:39:31.709903,0.688
