Seed_Channel_Name,Discovered_Channel_Name,Discovered_Niche,Discovered_Subs,Discovered_Country,LLM_Score,Embedding_Score,Status,Tier,Method,Reason,Extra_LLM_Call,Discovered_Channel_ID,Discovered_Channel_URL
Moon,Global Presidents,Humor - Fictional Skits,498000,Unknown,0.3,0.531,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCLDqpcAhNB5Y2XoVwheZiZw,https://www.youtube.com/@globalpresidents001
Moon,gabi belle,Nostalgia - Talking-Head Analysis,1380000,US,0.54,0.772,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC-oYqxpi6TO1J7BjQksSuOA,https://www.youtube.com/@itsgabibelle
Moon,The Groove,Entertainment and Pop Culture - Talking-Head Analysis,23200,Unknown,0.67,0.78,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel centers on entertainment and pop culture, indicating a mismatch in both format and niche.",True,UCmvVZpMJKQ9eL7my9oVmJoQ,https://www.youtube.com/@the_groove
Moon,Dapper Dev,Self-Development - Talking-Head Analysis,50600,US,0.54,0.516,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCB1X7fbzIducAIf7mFueNIQ,https://www.youtube.com/@dapperdev
Moon,Demetrios Levi,Style and Lifestyle - Educational Tutorials,24000,US,0.2,0.484,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCNKVihyXU2uG3ybNyESSFlQ,https://www.youtube.com/@demetrioslevi
Moon,E! News,Celebrity News - A-List Interviews,2450000,US,0.43,0.747,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCjDsbbzHgTrGc4Ff26TJtsA,https://www.youtube.com/@enews
Moon,MindScope,Psychology - Educational Tutorials,13800,US,0.3,0.399,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCeUvAEv5OxZQ6KSNaHrzoRQ,https://www.youtube.com/@mindscopechannel
Moon,Crayon Capital,Financial Education - Documentary,66100,Unknown,0.4,0.64,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCP9RPj_BG0vit2TNM7LuRxA,https://www.youtube.com/@crayon_capital
Moon,Docentes DigitalesTV,Education - Educational Tutorials,13900,US,0.2,0.356,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCNYv6MJ-RUB_WuJalgsoISw,https://www.youtube.com/@docentesdigitalestv
Moon,Nicki Swift,Celebrity Gossip - Talking-Head Analysis,3180000,US,0.56,0.781,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel is primarily centered on celebrity gossip and scandals, indicating a mismatch in both format and niche.",True,UC1DGpYiEiqBrQtYXFbLhMVQ,https://www.youtube.com/@nickiswift
Moon,The Greene Space at WNYC & WQXR,Arts and Culture - Podcast/Interviews,45700,US,0.3,0.512,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC7ZWq0v4coODbpEcOpl45fw,https://www.youtube.com/@greenespaceny
Moon,Zuhd Guidance ,Islamic Knowledge - Educational Tutorials,1130000,Unknown,0.2,0.395,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCV3HG9Ph_XQ1gIK-gEyScmQ,https://www.youtube.com/@zuhdau
Moon,ChartPrime,Financial Education - Educational Tutorials,115000,Unknown,0.3,0.333,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCyG2T5QGRzJjQVVAr1o4qmw,https://www.youtube.com/@chartprime
Moon,NBC Sports,Sports - Highlights and News,5100000,US,0.2,0.441,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCqZQlzSHbVJrwrn5XvzrzcA,https://www.youtube.com/@nbcsports
Moon,Tucker Carlson,Political Commentary - Podcast/Interviews,4930000,US,0.67,0.822,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel centers on political commentary and debates, indicating a format mismatch and differing niches.",True,UCGttrUON87gWfU6dMWm1fcA,https://www.youtube.com/@tuckercarlson
Moon,Beneath The Fame,Celebrity Culture - Documentary,112000,US,0.43,0.709,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UC9w9ihvJSlhyi8gkNAkmNxA,https://www.youtube.com/@beneaththefame
Moon,Vox,Current Events - Documentary,12700000,US,0.62,0.871,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel primarily addresses environmental topics and political analysis, indicating a significant niche mismatch.",True,UCLXo7UDZvByw2ixzpQCufnA,https://www.youtube.com/@vox
Moon,Celeb Insight ,Celebrity News - Talking-Head Analysis,14900,Unknown,0.67,0.749,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.749 < 0.75",False,UC_17V2UNK8uZwbSDbJh1BVw,https://www.youtube.com/@celebcraze2
Moon,javeus,Gaming - Vlog,432000,US,0.1,0.486,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.1 < 0.55,False,UCU2fTtyIj4uJ0uYlQnEH3LA,https://www.youtube.com/@jjaveus
Moon,PBS NewsHour,News - Documentary,5020000,US,0.62,0.737,FILTERED,3,EMBEDDING_REJECT,"LLM 0.62 borderline, but Embedding 0.737 < 0.75",False,UC6ZFN9Tx6xh-skXCuRHCDpQ,https://www.youtube.com/@pbsnewshour
Moon,Iconic Inside,Cultural History - Documentary,94900,US,0.54,0.751,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCY8yuf9NjWW97vbI5mawikw,https://www.youtube.com/@iconicinside
Moon,Golden Age Icons,Hollywood History - Documentary,23900,Unknown,0.3,0.572,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCvh3XG5p_K8_NBP4wjun2lA,https://www.youtube.com/@goldenageicons
Moon,Neil Patel,Digital Marketing - Talking-Head Analysis,1500000,US,0.3,0.293,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCl-Zrl0QhF66lu1aGXaTbfw,https://www.youtube.com/@neilpatel
Moon,Kalkine Media,Financial Education - Talking-Head Analysis,122000,AU,0.4,0.492,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCCqqvuhldqUbRrvfek50N9w,https://www.youtube.com/@kalkine
Moon,Jordan B Peterson,Psychology - Podcast/Interviews,8820000,US,0.45,0.709,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.45 < 0.55,False,UCL_f53ZEJxp8TtlOkHwMV9Q,https://www.youtube.com/@jordanbpeterson
Moon,Good Morning Britain,News - Podcast/Interviews,1350000,GB,0.56,0.809,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal commentary and cultural critique, while the Candidate channel primarily delivers news and interviews related to the royal family and political issues, indicating a format and niche mismatch.",True,UCq18eeL7D9Vd8DhjMcLh9QQ,https://www.youtube.com/@gmb
Moon,Yale University,Education - Documentary,423000,US,0.3,0.419,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCSh-dNnqe1agUSzPM01LgBA,https://www.youtube.com/@yale
Moon,Freethink,Tech Culture - Documentary,1360000,US,0.3,0.355,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UConJDkGk921yT9hISzFqpzw,https://www.youtube.com/@freethink
Moon,Airrack,Entertainment - Vlog,17300000,US,0.3,0.576,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCyps-v4WNjWDnYRKmZ4BUGw,https://www.youtube.com/@airrack
Moon,Greg Glienna,Entertainment - Documentary,13300,Unknown,0.3,0.466,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCiOgksEj83vwfPoJNPIiCtg,https://www.youtube.com/@filmmekker
Moon,Eileen Entertainment,Celebrities - Documentary,21000,Unknown,0.43,0.644,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.43 < 0.55,False,UCODZIl88gMNhYcbnZpj88dQ,https://www.youtube.com/@emilyclark-g7e
Moon,Predictive History,History - Documentary,817000,CA,0.4,0.669,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UC11aHtNnc5bEPLI4jf6mnYg,https://www.youtube.com/@predictivehistory
Moon,Students for Life of America,Pro-Life Advocacy - Educational Tutorials,359000,US,0.32,0.393,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.32 < 0.55,False,UCfkzsfj7Go1Q_kRFZmJptsw,https://www.youtube.com/@studentsforlife
Moon,Tom Bilyeu,Mindset - Podcast/Interviews,4590000,US,0.63,0.87,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel centers on political analysis and personal development, indicating a format mismatch and differing niches.",True,UCnYMOamNKLGVlJgRUbamveA,https://www.youtube.com/@tombilyeu
Moon,Benny Johnson,Politics - Talking-Head Analysis,6090000,Unknown,0.76,0.9,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCLdP3jmBYe9lAZQbY6OSYjw,https://www.youtube.com/@bennyjohnson
Moon,PEEPER,Celebrity Gossip - Talking-Head Analysis,213000,US,0.73,0.778,COMPETITOR,2,LLM_SCORE,LLM Score >= 0.7,False,UCd7xBMTWIFDN2xaSpgYhquw,https://www.youtube.com/@peepers
Moon,The Famous People,Entertainment - Documentary,48200,US,0.4,0.651,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCd5gZ4vQl40BcGKTqboaq3w,https://www.youtube.com/@thefamouspeopleus
Moon,Pop Culture Brain,Pop Culture - Talking-Head Analysis,168000,Unknown,0.67,0.785,COMPETITOR,3,EXTRA_LLM_VALIDATION,"Both channels focus on cultural commentary and pop culture analysis, using a similar format of commentary and critique.",True,UCs5lja6sPeCDJLWWrWHK2hQ,https://www.youtube.com/@popculturebrain
Moon,Jubilee,Social Issues - Podcast/Interviews,10500000,US,0.56,0.87,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel centers on political debates and personal growth stories, indicating a mismatch in both format and niche.",True,UCJjSDX-jUChzOEyok9XYRJQ,https://www.youtube.com/@jubilee
Moon,JRE Clips,Society - Podcast/Interviews,8310000,US,0.67,0.853,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal commentary and cultural critique, while the Candidate channel centers on psychedelic science and political analysis, indicating a significant mismatch in both format and niche.",True,UCnxGkOGNMqQEUMvroOWps6Q,https://www.youtube.com/@jreclips
Moon,Jarrett Moore,Comedy - Video Essay,80800,Unknown,0.47,0.568,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCtRTWfe0lnAteMo-zFklPIA,https://www.youtube.com/@jarrettmoore6458
Moon,Kiki Chanel,Business - Vlog,888000,US,0.47,0.694,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC-XpWwkKCLxaVNoIXpIegmQ,https://www.youtube.com/@kikichanel
Moon,Epic Economist,Economics - Documentary,612000,US,0.47,0.528,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCSJx2iNjVaCCPaB8SPU_XXw,https://www.youtube.com/@peterschiffchannel
Moon,The Body Language Guy,Body Language - Talking-Head Analysis,917000,US,0.54,0.809,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCwClkA2_fv3Zo36qKN5fcew,https://www.youtube.com/@thebodylanguageguy
Moon,wow!,Growth Tracking - Documentary,171000,Unknown,0.35,0.708,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.35 < 0.55,False,UCVIzs0HyLOuwgpaYO4DgUIA,https://www.youtube.com/@wowtastic
Moon,University Quick Course,Humanities and Social Sciences - Educational Tutorials,28600,US,0.38,0.698,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UClkHnVxmt7CqBWrgKSi-vdA,https://www.youtube.com/@universityquickcourse6623
Moon,ABC News,News - Live Streaming Coverage,19100000,US,0.3,0.649,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCBi2mrWuNuyYy4gbM6fU18Q,https://www.youtube.com/@abcnews
Moon,Jordan B Peterson Clips,Psychology - Podcast/Interviews,2030000,CA,0.54,0.713,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCodkb-qBktJI5NrUsPYpf7g,https://www.youtube.com/@drjordanbpetersonclips
Moon,Ananya アナンヤ,Language Learning - Vlog,101000,Unknown,0.2,0.334,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCpEndBvAimOBiSqpV9QZBKQ,https://www.youtube.com/@hiananyaa
Moon,ColdFusion,Technology - Documentary,5110000,AU,0.54,0.729,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC4QZ_LsYcvcq7qOsOhpAX4A,https://www.youtube.com/@coldfusion
Moon,Amala Ekpunobi,Culture Critique - Talking-Head Analysis,2480000,Unknown,0.82,0.926,COMPETITOR,1,LLM_SCORE,LLM Score >= 0.8,False,UCgEvEKgmQ-CHPIeOSaGCffw,https://www.youtube.com/@theamalaekpunobi
Moon,Survival Dispatch,Survival - Podcast/Interviews,443000,US,0.2,0.429,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCwxUni1_D2E_MTilwUmGCeg,https://www.youtube.com/@survivaldispatch
Moon,Jaydone History,History - Documentary,170000,US,0.3,0.677,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UC-q-_DVLrAfmVApgnJTIa9A,https://www.youtube.com/@jaydonehistory
Moon,Andrew Klavan,Politics - Podcast/Interviews,813000,US,0.67,0.888,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel primarily addresses political analysis and conservative commentary, indicating a mismatch in both format and niche.",True,UCyhEZKz-LOwgktptEOh6_Iw,https://www.youtube.com/@andrewklavan
Moon,Patrick Cc:,Motivation - Vlog,2340000,US,0.54,0.885,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC-mP1nlk0qOutA08zuQHORA,https://www.youtube.com/@patrickcc
Moon,Fred Harrison,Economic Analysis - Talking-Head Analysis,11300,GB,0.54,0.582,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCuVn61L4m3nyq7oql40mmig,https://www.youtube.com/@geophilos
Moon,Mental Health Revival,Mental Health - Educational Tutorials,10100,CA,0.3,0.405,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCXIXa895OCGKPEy7OK7g1_A,https://www.youtube.com/@mentalhealthrevival
Moon,AI Maskman,Artificial Intelligence - Educational Tutorials,64900,US,0.2,0.262,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCL3qeRIeV_4MNkbmVdaEAyQ,https://www.youtube.com/@aimaskman
Moon,Bopping,Entertainment - Talking-Head Analysis,196000,US,0.47,0.664,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UCb35R5GKyIWr28LkImbhNKA,https://www.youtube.com/@boppingyt
Moon,PizzaFlix,Film Preservation - Documentary,699000,US,0.2,0.417,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCE34fwgW7kWr7tc7YiOWtRw,https://www.youtube.com/@pizzaflix
Moon,Fox Business,Financial News - Talking-Head Analysis,3230000,US,0.54,0.692,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCCXoCcu9Rp7NPbTzIvogpZg,https://www.youtube.com/@foxbusiness
Moon,StarStruckVista,Celebrity News - Short-Form Content,23300,Unknown,0.38,0.7,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCqfMzmX_W2l7aWmxelNXEJg,https://www.youtube.com/@starstruckvista
Moon,Movie Logic,Film Analysis - Talking-Head Analysis,741000,US,0.3,0.382,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCgWRHwKpfFffxeb_qpVyn9Q,https://www.youtube.com/@movie_logic
Moon,Film Threat,Independent Film - Podcast/Interviews,150000,US,0.3,0.517,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCTRVvNebe--lFOjVBKU6GFQ,https://www.youtube.com/@filmthreat
Moon,OverEasy,Financial Education - Educational Tutorials,35600,US,0.3,0.54,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCctgkud479NSohpZDtlMYgA,https://www.youtube.com/@overeasy_1m
Moon,The Washington Examiner,Politics - Talking-Head Analysis,219000,US,0.67,0.713,FILTERED,3,EMBEDDING_REJECT,"LLM 0.67 borderline, but Embedding 0.713 < 0.75",False,UC8BxSGcBKriJvoeyKOnJ6tA,https://www.youtube.com/@washingtonexaminer
Moon,Kurtis Conner,Pop Culture Commentary - Talking-Head Analysis,5530000,CA,0.54,0.715,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC7zsxKqd5MicTf4VhS9Y74g,https://www.youtube.com/@kurtisconner
Moon,GBH News,Local News - Documentary,152000,US,0.38,0.725,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.38 < 0.55,False,UCx_SjDi4CS5ALkWCS9ffldQ,https://www.youtube.com/@gbhnews
Moon,Male mentality,Social Commentary - Talking-Head Analysis,248000,US,0.67,0.755,FILTERED,3,EXTRA_LLM_VALIDATION,"The Seed channel focuses on societal issues and cultural commentary, while the Candidate channel centers on gender-related debates and political commentary, indicating a mismatch in both format and niche.",True,UC39nGOtc-gGE-Fy12v52toA,https://www.youtube.com/@male_mentality
Moon,Top 10 Beyond The Screen,Celebrity Gossip - Talking-Head Analysis,479000,CA,0.54,0.731,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UC-wo9eCtm-_oSjDBFu_3JNg,https://www.youtube.com/@top10beyondthescreen
Moon,Academy of Ideas,Psychology - Talking-Head Analysis,1950000,Unknown,0.54,0.672,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCiRiQGCHGjDLT9FQXFW0I3A,https://www.youtube.com/@academyofideas
Moon,List 25,Lists - Educational Tutorials,2760000,US,0.3,0.496,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.3 < 0.55,False,UCWqJpFqlX59OML324QIByZA,https://www.youtube.com/@list25
Moon,Kati Morton,Mental Health - Talking-Head Analysis,1490000,US,0.4,0.334,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCzBYOHyEEzlkRdDOSobbpvw,https://www.youtube.com/@katimorton
Moon,Patty Pop Culture,Pop Culture - Podcast/Interviews,216000,Unknown,0.54,0.763,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.54 < 0.55,False,UCmqQ6Af6dr1NH6nRSXYGNWA,https://www.youtube.com/@pattypopculture
Moon,Criminal Tracks,Crime - Documentary,31800,US,0.47,0.784,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.47 < 0.55,False,UC0DE47-4GForFW8RXjGvgUA,https://www.youtube.com/@criminaltracks
Moon,Michael Bordenaro,Real Estate - Educational Tutorials,364000,US,0.2,0.454,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.2 < 0.55,False,UCdxGqN9_aBisOJHzIRTGLfg,https://www.youtube.com/@michaelbordenaro
Moon,SidemenReacts,Entertainment - Commentary,5810000,GB,0.4,0.541,FILTERED,4,LLM_SCORE_LOW,LLM Score 0.4 < 0.55,False,UCjRkTl_HP4zOh3UFaThgRZw,https://www.youtube.com/@sidemenreacts
