Discovered_Channel_ID,Discovered_Channel_Name,Discovered_Channel_URL,Final_Tier,Final_Status,score_similarity,score_format_match,Niche_Check_Reason,Tie_Breaker_Reason
UCIaH-gZIVC432YRjNVvnyCA,Chris Williamson,https://www.youtube.com/@chriswillx,2,Tier 2 (Saved by Auditor),0.8880301433620743,False,,"The transcripts contain dialogue between two speakers, indicating a conversational format typical of podcasts, including elements like personal reflections and discussions on various topics."
UCJLMboBYME_CLEfwsduI0wQ,Tony Robbins,https://www.youtube.com/@tonyrobbinslive,2,Tier 2 (Saved by Auditor),0.8728934481044017,False,,"The second video features a dialogue format with interaction between Tony Robbins and a guest, including questions and responses, which aligns with the podcast structure."
UCX502l7IeiHUUlcUHQLSCaA,Emma Grede,https://www.youtube.com/@emmagrede,2,Tier 2 (Saved by Auditor),0.8437587008877614,False,,"The second video features dialogue and an interview format, including references to a guest (Reese Witherspoon) and conversational elements, which align with the podcast structure. The first video, however, is a solo monologue without dialogue or guest interaction, which does not fit the podcast format."
UCbV60AGIHKz2xIGvbk0LLvg,Jay Shetty,https://www.youtube.com/@jayshetty,2,Tier 2 (Saved by Auditor),0.820369896752636,False,,"The second video features a dialogue format with audience interaction, including a welcome to the show and questions from attendees, which aligns with the podcast structure. The first video is a solo speech and does not fit the podcast format."
UCbaQv8_DS1n8puOnJRzLPzw,Myron Golden,https://www.youtube.com/@myrongolden,2,Tier 2 (Saved by Auditor),0.8022644898752307,False,,"The second video includes dialogue and an interview format with guests, which aligns with the podcast structure. The first video, however, is a solo monologue without any dialogue or guest interaction, which does not fit the podcast format."
UCEhl4Grr46IolhzGhZ3agNw,Wisdom 2.0 with Soren Gordhamer,https://www.youtube.com/@wisdom2,2,Tier 2 (Saved by Auditor),0.8015422596431747,False,,"The transcripts contain dialogue and interactions between hosts and guests, including introductions and discussions, which align with the podcast format."
UCT4hFq01krOatjiSG7z3iag,High Performance,https://www.youtube.com/@highperformancepodcast,2,Tier 2 (Saved by Auditor),0.7879237803927155,False,,"Both transcripts contain dialogue and conversational exchanges, indicating an interview format typical of podcasts. They include personal anecdotes and discussions with identifiable speakers, which aligns with the podcast structure."
UCuNc0j9dER2_AOORpCcFS-g,Dr Sheen Gurrib,https://www.youtube.com/@sheengurrib,2,Tier 2 (Saved by Auditor),0.7870115629283863,False,,"The transcripts contain dialogue between multiple speakers, including introductions and discussions about personal experiences, which aligns with the podcast format. There are clear indications of a conversational style, guest participation, and a welcoming structure typical of podcasts."
UCOwu527B6ufdcVl8l0VYqtQ,EntreLeadership,https://www.youtube.com/@entreleadership,2,Tier 2 (Niche Verified),0.7783289495386169,True,"The 'EntreLeadership' channel focuses on leadership, business strategies, and entrepreneurship, which are relevant topics for a podcast audience interested in personal and professional development.",
UC0oMt2u55Fdn6h0Si2cVvuQ,FrankandIfe,https://www.youtube.com/@frankifediary,2,Tier 2 (Niche Verified),0.7699652084689707,True,"The candidate channel 'FrankandIfe' features podcast episodes discussing various topics, including relationships and parenting, which aligns with the target niche of 'podcast'.",
UCGetiqFX7l-8unkK1LyrG3A,AdviceWithErin,https://www.youtube.com/@advicewitherin,2,Tier 2 (Niche Verified),0.7644754083784753,True,"The channel 'AdviceWithErin' focuses on job-related topics, career advice, and navigating the job market, which aligns with the podcast niche as it provides valuable content for listeners interested in career development and job-seeking strategies.",
UCTIkCZMMaqfJnQzvZIsBdBA,The Brain Optimization Lab,https://www.youtube.com/@brainoptimizationlab,2,Tier 2 (Niche Verified),0.7630121373748968,True,"The content samples from 'The Brain Optimization Lab' focus on neuroscience, neuroplasticity, and behavior, which are relevant topics for a podcast audience interested in mental health, cognitive science, and personal development. This aligns with the broader niche of podcasts, particularly those that explore scientific and psychological themes.",
UC0GPhm-v6Otwgj9Th8-j3vg,expediTIously with Tip T.I. Harris,https://www.youtube.com/@expeditiouslywithtiptiharris,2,Tier 2 (Niche Verified),0.7470088763778014,True,"The channel 'expediTIously with Tip T.I. Harris' features discussions and interviews that align with the podcast format, focusing on storytelling, personal experiences, and insights from various guests, which is consistent with the target niche of 'podcast'.",
UCVrzAZB3LbXuBa7mDi3shEw,Unapologetically Angel,https://www.youtube.com/@unapologeticallyangelshow,2,Tier 2 (Niche Verified),0.7455376371453367,True,"The channel 'Unapologetically Angel' features discussions and interviews that align with the podcast format, focusing on personal stories, celebrity experiences, and social issues, which are common themes in podcast content.",
UCLe_q9axMaeTbjN0hy1Z9xA,Caleb Hammer,https://www.youtube.com/@calebhammer,2,Tier 2 (Niche Verified),0.7418116111335799,True,"The channel 'Caleb Hammer' focuses on financial audits and discussions, which can be presented in a podcast format. The content samples indicate a conversational style typical of podcasts, and the financial theme aligns with the broader podcast niche.",
UCHWOq5gBWXZ4OcI8asZoVTQ,Brains On! Universe,https://www.youtube.com/@brainsonshow,2,Tier 2 (Niche Verified),0.7362705951746629,True,"The channel 'Brains On! Universe' is a science podcast aimed at kids, which aligns with the target niche of 'podcast' as it produces audio content in the podcast format.",
UCWF8SqJVNlx-ctXbLswcTcA,FoundMyFitness,https://www.youtube.com/@foundmyfitness,2,Tier 2 (Niche Verified),0.7247401282711349,True,"The content samples from 'FoundMyFitness' focus on health, wellness, and optimization topics, which are often discussed in the context of podcasts. The channel features expert interviews and discussions that align with the podcast format, making it relevant to the target niche of 'podcast'.",
UClKP53RewJWK5s5WtLSg7Dg,Armchair Expert with Dax Shepard,https://www.youtube.com/@armchairexpertpod,3,Tier 3 (Saved by Auditor),0.7771112846841103,False,,"The transcripts contain dialogue between multiple speakers, indicating a conversational format typical of podcasts. Phrases like 'We hope you enjoyed this episode' and informal exchanges suggest it is a discussion or interview format rather than a solo monologue or scripted video essay."
UCvIFYR01Rp0VX5vegE_uHKQ,BigBoyTV,https://www.youtube.com/@big.boy.,3,Tier 3 (Saved by Auditor),0.7755106973696411,False,,"The transcripts contain dialogue and interviews with guests, including phrases like 'Welcome to the show' and direct engagement with the interviewees, which aligns with the podcast format."
UClHVl2N3jPEbkNJVx-ItQIQ,HealthyGamerGG,https://www.youtube.com/@healthygamergg,3,Tier 3 (Format Match / Niche Mismatch),0.7718648523950002,True,"The content samples from 'HealthyGamerGG' focus on mental health, anxiety, and the effects of AI on mental well-being, which do not align with the podcast niche or topic. While podcasts can cover mental health, the specific focus of this channel does not indicate it is primarily a podcast or related to podcasting as a medium.",
UCqoAEDirJPjEUFcF2FklnBA,StarTalk,https://www.youtube.com/@startalk,3,Tier 3 (Saved by Auditor),0.769540384473437,False,,"The transcripts contain dialogue between hosts, with conversational exchanges and audience interaction, which aligns with the podcast format."
UC1Yviig6Gkoj9vi1cxlTeDg,The Deep End w/Taylor Welch,https://www.youtube.com/@taylorawelch,3,Tier 3 (Format Match / Niche Mismatch),0.762475831038832,True,"The content samples from 'The Deep End w/Taylor Welch' focus on religious themes, biblical interpretations, and historical narratives related to spirituality, which do not align with the general topic of 'podcast' as a medium. While the channel may be a podcast, its specific content does not match the broader podcast niche that encompasses various genres and topics.",
UCTHXJnuHzZ_QZb3E9W2aBNQ,LEP - Learn English Podcast,https://www.youtube.com/@lep-learnenglishpodcast,3,Tier 3 (Saved by Auditor),0.7618527107038131,False,,"Both transcripts feature dialogue between two hosts, Gwen and Leo, with a conversational tone, introductions, and a clear structure typical of a podcast format."
UCammUaWNmwc4GJpFt9cXazg,Bloomberg Talk,https://www.youtube.com/@bloombergtalk,3,Tier 3 (Saved by Auditor),0.760819405541744,False,,"Both transcripts feature dialogue between a host and a guest, including introductions and questions, which aligns with the podcast format."
UCNRz1gwIhSa1JddEA-ZNqjA,YEARBOOK,https://www.youtube.com/@yearbookshow,3,Tier 3 (Format Match / Niche Mismatch),0.7304314274005252,True,"The candidate channel 'YEARBOOK' focuses on personal stories and interviews with individuals about their journeys, which is not directly related to the podcast niche. While it may involve podcast hosts, the content does not center around podcasting as a topic or format.",
UCwJaSOQgRJ7ocgQLgUIaXCA,Keion Henderson TV,https://www.youtube.com/@keionhendersontv,3,Tier 3 (Format Match / Low Sim),0.6677167015667478,True,,
UCa6fbbob-4N9Nq2bZjhGm6Q,The Elev8 Podcast,https://www.youtube.com/@elev8podcast,3,Tier 3 (Format Match / Low Sim),0.663383525287726,True,,
UCHhvp-Ae_Dj59aAlzO0e_Xw,English Podcast Zone,https://www.youtube.com/@englishpodcastzone,3,Tier 3 (Format Match / Low Sim),0.6467737325794722,True,,
UCK8f1CUe8y403u3b0gCINww,University of Oxford,https://www.youtube.com/@oxforduniversity,3,Tier 3 (Format Match / Low Sim),0.6465432919336248,True,,
